address,auction_result,base_price_eur,codice,final_offer_eur,lot_id,source_pdf,winner
CESANO BOSCONE VIA DEI SALICI '25,AGGIUDICATA,98576.0,00650955,100200.0,215/18,esito-27settembre18.pdf,I.A.
MILANO VIA COSTANTINO BARONI '234,AGGIUDICATA,53314.0,00661855,65000.0,216/18,esito-27settembre18.pdf,S.R.
MILANO VIA COSTANTINO BARONI '256,AGGIUDICATA,70805.0,00663558,111100.0,217/18,esito-27settembre18.pdf,C.B.
MILANO VIA COSTANTINO BARONI '63,AGGIUDICATA,50048.0,00664611,65150.0,218/18,esito-27settembre18.pdf,W.C.
ROZZANO VIA FIORDALISI '5,AGGIUDICATA,82336.0,00670502,0.0,219/18,esito-27settembre18.pdf,N.O.
MILANO VIA ALESSANDRO LITTA MODIGNANI '93,AGGIUDICATA,86688.0,00690013,106888.0,220/18,esito-27settembre18.pdf,G.M.
MILANO VIA ARTURO GRAF '26,AGGIUDICATA,72767.0,00700123,95200.0,221/18,esito-27settembre18.pdf,H.L.
MILANO VIA ARTURO GRAF '36,AGGIUDICATA,62118.0,00700269,81110.0,222/18,esito-27settembre18.pdf,W.Z.
MILANO VIA ARTURO GRAF '44,AGGIUDICATA,59456.0,00700412,60000.0,223/18,esito-27settembre18.pdf,E.S.A.
MILANO VIA ARTURO GRAF '62,AGGIUDICATA,71879.0,00700551,105100.0,224/18,esito-27settembre18.pdf,G.H.
MILANO VIA FRANCESCO CILEA '58,AGGIUDICATA,81054.0,00721543,141190.0,225/18,esito-27settembre18.pdf,A.A.-.O.M.
MILANO VIA FRANCESCO CILEA '160,AGGIUDICATA,95418.0,00722187,157100.0,226/18,esito-27settembre18.pdf,A.C.-.S.M.P.
MILANO VIA ENRICO DE NICOLA '20,ASTA DESERTA,74976.0,00750016,0.0,227/18,esito-27settembre18.pdf,
MILANO VIA AGOSTINO DE PRETIS '71,AGGIUDICATA,96560.0,00751045,117000.0,228/18,esito-27settembre18.pdf,I.M.M.E.
COLOGNO MONZESE VIALE LIGURIA '52,AGGIUDICATA,63694.0,03180030,81100.0,229/18,esito-27settembre18.pdf,A.A.B.A.M.
MILANO VIA NEGROLI '23,AGGIUDICATA,161630.0,09130222,305760.0,230/18,esito-27settembre18.pdf,F.E.-.S.S.
MILANO VIA LONGARONE '16,AGGIUDICATA,108043.0,70030111,126000.0,231/18,esito-27settembre18.pdf,Z.B.
70592277 MILANO VIA ANTONIO LISSONI '11,AGGIUDICATA,141061.0,70590277,225571.0,232/18,esito-27settembre18.pdf,E.A.
MILANO VIA CAMILLO GIUSSANI '15,AGGIUDICATA,106841.0,71020137,155000.0,233/18,esito-27settembre18.pdf,M.R.-.F.
MILANO VIA RICCARDO BALSAMO CRIVELLI '20,AGGIUDICATA,114665.0,71020515,151500.0,234/18,esito-27settembre18.pdf,F.B.
MILANO VIA PATERNO' '9,ASTA DESERTA,134158.0,71021180,0.0,235/18,esito-27settembre18.pdf,
SAN DONATO MILANE VIA FELICE MARITANO '14.A,AGGIUDICATA,125698.0,71220001,145475.0,236/18,esito-27settembre18.pdf,D.T.F.
MILANO VIA VALDAGNO '5,AGGIUDICATA,93062.0,95040012,121300.0,237/18,esito-27settembre18.pdf,Z.K.F.U.
MILANO VIA VAL LAGARINA '69,AGGIUDICATA,95746.0,99300027,97484.0,238/18,esito-27settembre18.pdf,E.V.A.-.C.S.L.
MILANO VIA VAL LAGARINA '37,ASTA DESERTA,81691.0,99310001,0.0,239/18,esito-27settembre18.pdf,
MILANO VIA GIOVANNI PASCOLI '4,AGGIUDICATA,36176.0,00160173,92760.0,001/18,esito-08marzo18.pdf,N.L.-.F.E.
MILANO VIA GIOVANNI AMBROGIO DE PREDIS '7,AGGIUDICATA,58560.0,00230434,90000.0,002/18,esito-08marzo18.pdf,A.G.
MILANO VIA ILLIRICO '3,AGGIUDICATA,65846.0,00410569,107440.0,003/18,esito-08marzo18.pdf,L.L.
MILANO PIAZZA CARDINALE PIETRO GASPARRI '4,AGGIUDICATA,74592.0,00510823,82000.0,004/18,esito-08marzo18.pdf,L.C.
MILANO VIA COMASINA '57,AGGIUDICATA,93744.0,00511202,138980.0,005/18,esito-08marzo18.pdf,J.Y.
MILANO VIA ROMUALDO BONFADINI '98,AGGIUDICATA,50160.0,00551685,80525.0,006/18,esito-08marzo18.pdf,D.T.F.
MILANO VIA ROMUALDO BONFADINI '94,AGGIUDICATA,54560.0,00553381,81700.0,007/18,esito-08marzo18.pdf,A.M.
MILANO VIA DEI SALICI '75,ASTA DESERTA,85888.0,00650692,0.0,008/18,esito-08marzo18.pdf,
MILANO VIA DEI LARICI '25,ASTA DESERTA,99552.0,00651815,0.0,009/18,esito-08marzo18.pdf,
MILANO VIA DEI LARICI '29,ASTA DESERTA,99552.0,00651853,0.0,010/18,esito-08marzo18.pdf,
MILANO VIA DEI LARICI '33,AGGIUDICATA,98576.0,00651879,105000.0,011/18,esito-08marzo18.pdf,I.H.W.
MILANO VIA DEGLI IPPOCASTANI '4,ASTA DESERTA,87840.0,00652365,0.0,012/18,esito-08marzo18.pdf,
MILANO VIA UGO BETTI '191,AGGIUDICATA,62424.0,00680869,105600.0,013/18,esito-08marzo18.pdf,M.G.M.
MILANO VIA UGO BETTI '15,AGGIUDICATA,79866.0,00681204,136000.0,014/18,esito-08marzo18.pdf,A.M.
MILANO VIA UGO BETTI '69,AGGIUDICATA,78030.0,00682959,96600.0,015/18,esito-08marzo18.pdf,T.X.
MILANO VIA ALESSANDRO LITTA MODIGNANI '113,AGGIUDICATA,92106.0,00690133,0.0,016/18,esito-08marzo18.pdf,N.O.
MILANO VIA ALESSANDRO LITTA MODIGNANI '105,AGGIUDICATA,96390.0,00690386,121100.0,017/18,esito-08marzo18.pdf,H.S.
MILANO VIA ALESSANDRO LITTA MODIGNANI '107,ASTA DESERTA,98532.0,00690398,0.0,018/18,esito-08marzo18.pdf,
MILANO VIA ARTURO GRAF '48,AGGIUDICATA,50077.0,00700442,59250.0,019/18,esito-08marzo18.pdf,R.L.
MILANO VIA AGOSTINO DE PRETIS '99,AGGIUDICATA,94288.0,00750366,100000.0,020/18,esito-08marzo18.pdf,M.M.D.T.
MILANO VIA AGOSTINO DE PRETIS '113,AGGIUDICATA,102240.0,00750488,122300.0,021/18,esito-08marzo18.pdf,S.E.M.Z.
00758053 MILANO VIA AGOSTINO DE PRETIS '57,ASTA DESERTA,92182.0,00750663,0.0,022/18,esito-08marzo18.pdf,
MILANO VIA DEGLI ANEMONI '5,AGGIUDICATA,129484.0,01120047,170000.0,023/18,esito-08marzo18.pdf,P.A.E.
MILANO VIA DELLE CAMELIE '6,AGGIUDICATA,79682.0,01120079,136780.0,024/18,esito-08marzo18.pdf,S.L.
SESTO SAN GIOVANNI VIA GIUSEPPE ROVANI '309,ASTA DESERTA,73780.0,02020142,0.0,025/18,esito-08marzo18.pdf,
SESTO SAN GIOVANNI VIA FRATELLI BANDIERA '194,ASTA DESERTA,64260.0,02020209,0.0,026/18,esito-08marzo18.pdf,
SESTO SAN GIOVANNI VIA FRATELLI BANDIERA '200,ASTA DESERTA,63070.0,02020287,0.0,027/18,esito-08marzo18.pdf,
SESTO SAN GIOVANNI VIALE TOMMASO EDISON '446,AGGIUDICATA,76024.0,02040118,85100.0,028/18,esito-08marzo18.pdf,M.T.
SESTO SAN GIOVANNI VIA GIACOMO LEOPARDI '109,ASTA DESERTA,79315.0,02370080,0.0,029/18,esito-08marzo18.pdf,
SESTO SAN GIOVANNI VIA GIUSEPPE ROVANI '317,ASTA DESERTA,71400.0,02380063,0.0,030/18,esito-08marzo18.pdf,
BRESSO VIA GIUSEPPE BOLOGNA '28,AGGIUDICATA,78387.0,02490010,91922.0,031/18,esito-08marzo18.pdf,F.J.
MILANO VIA BOLLA '16,AGGIUDICATA,66478.0,05490070,72021.0,032/18,esito-08marzo18.pdf,D.V.S.-.G.
CANEGRATE VIA BOLOGNA '15,ASTA DESERTA,52254.0,71280121,0.0,033/18,esito-08marzo18.pdf,
MILANO VIA VAL LAGARINA '95,ASTA DESERTA,75152.0,96120309,0.0,034/18,esito-08marzo18.pdf,
MILANO VIA VAL LAGARINA '69,ASTA DESERTA,106384.0,99300027,0.0,035/18,esito-08marzo18.pdf,
MILANO VIA VAL LAGARINA '37,ASTA DESERTA,90768.0,99310001,0.0,036/18,esito-08marzo18.pdf,
MILANO VIA ILLIRICO '3 56,AGGIUDICATA,124488.0,00410579,250120.0,001/25,esito-13febbraio2025.pdf,T.M.
MILANO VIA GIOVANNI AMBROGIO DE PREDIS '11 62,AGGIUDICATA,110670.0,00450043,175550.0,002/25,esito-13febbraio2025.pdf,C.A.
MILANO VIALE UNGHERIA '4 73,AGGIUDICATA,131391.0,00551547,182000.0,003/25,esito-13febbraio2025.pdf,T.P.-.M.A.A.C.
MILANO VIA ROMUALDO BONFADINI '94 76,AGGIUDICATA,136791.0,00553618,183666.0,004/25,esito-13febbraio2025.pdf,A.M.F.M.-.O.-.M.M.A.
MILANO VIA CONCILIO VATICANO II '1 71,AGGIUDICATA,101086.0,00621053,151480.0,005/25,esito-13febbraio2025.pdf,I.N.G.Y.
MILANO VIA DEI SALICI '10 86,ASTA DESERTA,142545.0,00652238,0.0,006/25,esito-13febbraio2025.pdf,
ROZZANO VIA BETULLE '2 85,AGGIUDICATA,108800.0,00672663,165110.0,007/25,esito-13febbraio2025.pdf,I.K.S.E.
MILANO VIA ALESSANDRO LITTA MODIGNANI '105 86,AGGIUDICATA,135235.0,00690394,186666.0,008/25,esito-13febbraio2025.pdf,H.X.
MILANO VIA ENRICO FALCK '11 67,AGGIUDICATA,110048.0,00720406,173000.0,009/25,esito-13febbraio2025.pdf,J.X.
MILANO VIA APPENNINI '55 88,AGGIUDICATA,144540.0,00721686,204000.0,010/25,esito-13febbraio2025.pdf,C.F.
MILANO VIA APPENNINI '43 98,AGGIUDICATA,160965.0,00721912,216830.0,011/25,esito-13febbraio2025.pdf,P.N.V.
MILANO VIA FRANCESCO CILEA '156 74,AGGIUDICATA,121545.0,00722160,181620.0,012/25,esito-13febbraio2025.pdf,G.M.M.T.
MILANO VIA GIACOMO QUARENGHI '43 87,AGGIUDICATA,142898.0,00722667,241700.0,013/25,esito-13febbraio2025.pdf,A.D.
CORSICO VIA EUGENIO CURIEL '17 66,AGGIUDICATA,80784.0,00740145,91800.0,014/25,esito-13febbraio2025.pdf,T.A.-.M.
CORSICO VIA EUGENIO CURIEL '25 70,AGGIUDICATA,85680.0,00740306,140100.0,015/25,esito-13febbraio2025.pdf,A.S.G.A.
CORSICO VIA EUGENIO CURIEL '25 70,AGGIUDICATA,85680.0,00740318,100010.0,016/25,esito-13febbraio2025.pdf,M.H.R.H.
CORSICO VIA EUGENIO CURIEL '36 85,AGGIUDICATA,104040.0,00741061,156150.0,017/25,esito-13febbraio2025.pdf,S.N.E.M.
CORSICO VIALE ITALIA '36 86,AGGIUDICATA,105264.0,00741278,163200.0,018/25,esito-13febbraio2025.pdf,S.B.H.I.
CORSICO VIA MARZABOTTO '20 104,AGGIUDICATA,127296.0,00741877,183990.0,019/25,esito-13febbraio2025.pdf,L.L.
CORSICO VIA MARZABOTTO '28 86,AGGIUDICATA,105264.0,00741944,171600.0,020/25,esito-13febbraio2025.pdf,G.M.A.A.
CORSICO VIA BENVENUTO CELLINI '26 105,AGGIUDICATA,128520.0,00742206,184360.0,021/25,esito-13febbraio2025.pdf,A.K.
MILANO VIA BASSANO DEL GRAPPA '32 47,AGGIUDICATA,109980.0,00780018,135627.0,022/25,esito-13febbraio2025.pdf,C.G.P.
SESTO SAN GIOVANNI VIA GIUSEPPE ROVANI '297 56,AGGIUDICATA,79520.0,02020097,112000.0,023/25,esito-13febbraio2025.pdf,S.Y.
LEGNANO VIA BRENNERO '6 80,AGGIUDICATA,66000.0,02070156,74000.0,024/25,esito-13febbraio2025.pdf,D.H.
PADERNO DUGNANO VIA BOLIVIA '41 90,AGGIUDICATA,106200.0,03080024,123100.0,025/25,esito-13febbraio2025.pdf,S.M.S.I.E.
CORSICO VIA NICCOLO' COPERNICO '15 94,AGGIUDICATA,127840.0,03190004,193480.0,026/25,esito-13febbraio2025.pdf,I.F.R.A.
BINASCO VIA GUGLIELMO MARCONI '29 103,ASTA DESERTA,90769.0,03250083,0.0,027/25,esito-13febbraio2025.pdf,
PIEVE EMANUELE VIA GIOACCHINO ROSSINI '14 123,AGGIUDICATA,108240.0,09030465,131000.0,028/25,esito-13febbraio2025.pdf,P.E.
PIEVE EMANUELE VIA VINCENZO BELLINI '6 89,AGGIUDICATA,78320.0,09030666,121750.0,029/25,esito-13febbraio2025.pdf,A.A.A.
PIEVE EMANUELE VIA GIUSEPPE VERDI '19 88,AGGIUDICATA,77440.0,09030729,108240.0,030/25,esito-13febbraio2025.pdf,Z.I.E.F.
MILANO VIA CARLO AMORETTI '15 102,AGGIUDICATA,145223.0,70030215,220000.0,031/25,esito-13febbraio2025.pdf,C.J.
CORMANO VIA LEONARDO DA VINCI '51 100,AGGIUDICATA,93600.0,70330007,158726.0,032/25,esito-13febbraio2025.pdf,B.F.L.L.
70672706 MILANO VIA FELICITE' ROBERT LAMENNAIS '7 94,ASTA DESERTA,195230.0,70670706,0.0,033/25,esito-13febbraio2025.pdf,
MILANO VIA ARMANDO SPADINI '11 57,AGGIUDICATA,84360.0,95070160,150000.0,034/25,esito-13febbraio2025.pdf,M.M.H.M.
PERO VIA FERDINANDO SANTI '2/1 92,AGGIUDICATA,103040.0,99650006,119200.0,035/25,esito-13febbraio2025.pdf,A.A.A.M.
MILANO VIA ERCOLE FERRARIO '7,AGGIUDICATA,131376.0,00220193,281000.0,240/17,esito-10novembre17.pdf,M.A.
MILANO VIA JACOPINO DA TRADATE '14,AGGIUDICATA,62220.0,00230588,91110.0,241/17,esito-10novembre17.pdf,P.A.
MILANO PIAZZA PREALPI '4,AGGIUDICATA,68340.0,00230930,91290.0,242/17,esito-10novembre17.pdf,D.D.-.P.
MILANO VIALE TIBALDI '66,AGGIUDICATA,97675.0,00250065,192760.0,243/17,esito-10novembre17.pdf,N.M.
MILANO VIALE ARGONNE '35,AGGIUDICATA,72352.0,00310390,165500.0,244/17,esito-10novembre17.pdf,L.F.M.G.
MILANO VIA MAC MAHON '117,AGGIUDICATA,56100.0,00440033,91000.0,245/17,esito-10novembre17.pdf,H.M.
MILANO VIA CESARE AJRAGHI '3,AGGIUDICATA,64260.0,00450266,71300.0,246/17,esito-10novembre17.pdf,A.A.
MILANO VIA NICOLO' BARABINO '3,AGGIUDICATA,92820.0,00470105,100000.0,247/17,esito-10novembre17.pdf,M.M.-.M.
MILANO VIALE OMERO '17,AGGIUDICATA,79560.0,00470368,81000.0,248/17,esito-10novembre17.pdf,Z.F.G.H.
MILANO PIAZZA CARDINALE PIETRO GASPARRI '4 A,AGGIUDICATA,88536.0,00510977,97880.0,249/17,esito-10novembre17.pdf,W.Z.
MILANO PIAZZA CARDINALE PIETRO GASPARRI '4 B,AGGIUDICATA,84320.0,00510995,105000.0,250/17,esito-10novembre17.pdf,L.C.
MILANO VIA COMASINA '57,AGGIUDICATA,79050.0,00511197,91666.6,251/17,esito-10novembre17.pdf,H.H.
MILANO VIA CONSOLE MARCELLO '38,AGGIUDICATA,67320.0,00540133,95000.0,252/17,esito-10novembre17.pdf,L.W.
MILANO VIA ORESTE SALOMONE '91 A,AGGIUDICATA,97240.0,00551133,135000.0,253/17,esito-10novembre17.pdf,M.N.-.M.S.M.M.
MILANO VIA ORESTE SALOMONE '91 B,AGGIUDICATA,82280.0,00551208,116852.9,254/17,esito-10novembre17.pdf,L.R.
MILANO VIA DEGLI ABETI '7,AGGIUDICATA,94248.0,00651240,103250.0,255/17,esito-10novembre17.pdf,L.C.
MILANO VIA DEGLI ABETI '13,AGGIUDICATA,93177.0,00651304,98500.0,256/17,esito-10novembre17.pdf,M.V.
MILANO VIA DEGLI ABETI '22,ASTA DESERTA,70686.0,00651464,0.0,257/17,esito-10novembre17.pdf,
MILANO VIA UGO OJETTI '40,AGGIUDICATA,63580.0,00680115,105100.0,258/17,esito-10novembre17.pdf,F.A.
MILANO VIA UGO OJETTI '10,AGGIUDICATA,96305.0,00682265,165100.0,259/17,esito-10novembre17.pdf,Z.L.
MILANO VIA UGO OJETTI '1,AGGIUDICATA,96305.0,00682561,168880.0,260/17,esito-10novembre17.pdf,Z.G.
MILANO VIA FRANCESCO CILEA '26,AGGIUDICATA,78540.0,00720720,121500.0,261/17,esito-10novembre17.pdf,M.M.
MILANO VIA APPENNINI '47,AGGIUDICATA,80410.0,00722018,130800.0,262/17,esito-10novembre17.pdf,W.W.
MILANO VIA AGOSTINO DE PRETIS '5,AGGIUDICATA,108602.0,00750241,112000.0,263/17,esito-10novembre17.pdf,I.E.M.E.-.M.S.K.R.
00758041 MILANO VIA AGOSTINO DE PRETIS '109,ASTA DESERTA,111488.0,00750457,0.0,264/17,esito-10novembre17.pdf,
MILANO VIA AGOSTINO DE PRETIS '67,ASTA DESERTA,88128.0,00751001,0.0,265/17,esito-10novembre17.pdf,
MILANO VIA AGOSTINO DE PRETIS '79,AGGIUDICATA,64282.0,00751112,0.0,266/17,esito-10novembre17.pdf,A.N.
00758103 MILANO VIA AGOSTINO DE PRETIS '31,AGGIUDICATA,108378.0,00751301,115000.0,267/17,esito-10novembre17.pdf,G.A.A.S.-.G.M.A.S.
SESTO SAN GIOVANNI VIALE TOMMASO EDISON '446 A,AGGIUDICATA,47923.0,02040051,48500.0,268/17,esito-10novembre17.pdf,S.A.
SESTO SAN GIOVANNI VIALE TOMMASO EDISON '446 B,AGGIUDICATA,58406.0,02040062,65560.0,269/17,esito-10novembre17.pdf,S.S.B.F.
SESTO SAN GIOVANNI VIALE TOMMASO EDISON '446 C,AGGIUDICATA,47174.0,02040072,47185.0,270/17,esito-10novembre17.pdf,S.S.
SESTO SAN GIOVANNI VIALE TOMMASO EDISON '446 D,AGGIUDICATA,47174.0,02040079,47880.0,271/17,esito-10novembre17.pdf,P.A.
SESTO SAN GIOVANNI VIALE TOMMASO EDISON '446 E,AGGIUDICATA,47174.0,02040098,54679.0,272/17,esito-10novembre17.pdf,E.M.M.M.
SESTO SAN GIOVANNI VIA CATANIA '40,AGGIUDICATA,77126.0,03170023,78186.0,273/17,esito-10novembre17.pdf,C.G.M.C.
MILANO VIA CALATAFIMI '15,AGGIUDICATA,232560.0,09050018,331600.0,274/17,esito-10novembre17.pdf,M.A.
MILANO VIA PALMANOVA '51,AGGIUDICATA,108800.0,09080067,170800.0,275/17,esito-10novembre17.pdf,W.A.
LEGNANO VIA PADRE SECCHI '135,ASTA DESERTA,55404.0,70000018,0.0,276/17,esito-10novembre17.pdf,
MILANO VIA JAN SIBELIUS '30,AGGIUDICATA,163955.0,70591158,242000.0,277/17,esito-10novembre17.pdf,C.G.
71026254 MILANO VIA PATERNO' '6,AGGIUDICATA,124583.0,71021454,135583.5,278/17,esito-10novembre17.pdf,N.L.
BUSSERO VIALE EUROPA '13.B,AGGIUDICATA,75087.0,71480014,77100.0,279/17,esito-10novembre17.pdf,A.R.A.
MILANO VIA GIOVANNI PASCOLI '2,ASTA DESERTA,48160.0,00160039,0.0,375/15,esito-15dicembre15.pdf,
MILANO VIA GIOVANNI PASCOLI '4,AGGIUDICATA,48160.0,00160102,77012.0,376/15,esito-15dicembre15.pdf,R.F.A.
MILANO VIA JACOPINO DA TRADATE '8,AGGIUDICATA,73920.0,00230484,79008.8,377/15,esito-15dicembre15.pdf,I.V.
MILANO VIA FILIPPO ABBIATI '1,AGGIUDICATA,50918.0,00340702,52100.0,378/15,esito-15dicembre15.pdf,T.M.C.
MILANO VIA DANIELE RICCIARELLI '12 A,AGGIUDICATA,38189.0,00342865,38210.0,379/15,esito-15dicembre15.pdf,C.R.
MILANO VIA DANIELE RICCIARELLI '12 B,AGGIUDICATA,52877.0,00342866,58190.0,380/15,esito-15dicembre15.pdf,C.C.
MILANO PIAZZALE SELINUNTE '11 A,ASTA DESERTA,60710.0,00390216,0.0,381/15,esito-15dicembre15.pdf,
MILANO PIAZZALE SELINUNTE '11 B,ASTA DESERTA,46022.0,00390224,0.0,382/15,esito-15dicembre15.pdf,
MILANO VIA ILLIRICO '1 A,AGGIUDICATA,62909.0,00410444,83120.0,383/15,esito-15dicembre15.pdf,C.N.
MILANO VIA ILLIRICO '1 B,AGGIUDICATA,40033.0,00410478,49750.0,384/15,esito-15dicembre15.pdf,B.T.
MILANO VIA ILLIRICO '3 A,AGGIUDICATA,57190.0,00410514,75200.0,385/15,esito-15dicembre15.pdf,B.R.D.
MILANO VIA ILLIRICO '3 B,AGGIUDICATA,65197.0,00410558,86000.0,386/15,esito-15dicembre15.pdf,M.Z.
MILANO VIA LORENTEGGIO '209 A,AGGIUDICATA,86652.0,00434029,0.0,387/15,esito-15dicembre15.pdf,N.O.
MILANO VIA LORENTEGGIO '209 B,AGGIUDICATA,67860.0,00434066,69360.0,388/15,esito-15dicembre15.pdf,A.G.-.B.G.
MILANO VIA ORBETELLO '2,AGGIUDICATA,56608.0,00500157,56610.0,389/15,esito-15dicembre15.pdf,S.D.
MILANO VIA ORBETELLO '4,ASTA DESERTA,76096.0,00500272,0.0,390/15,esito-15dicembre15.pdf,
MILANO VIA NARNI '1,AGGIUDICATA,56608.0,00500301,58010.0,391/15,esito-15dicembre15.pdf,S.P.
MILANO VIA GIACOMO QUARENGHI '32,AGGIUDICATA,82560.0,00571926,132600.0,392/15,esito-15dicembre15.pdf,D.M.M.
MILANO VIA CONCILIO VATICANO II '4,ASTA DESERTA,67592.0,00620300,0.0,393/15,esito-15dicembre15.pdf,
MILANO VIA CONCILIO VATICANO II '6,ASTA DESERTA,88536.0,00620944,0.0,394/15,esito-15dicembre15.pdf,
MILANO VIA UGO OJETTI '40,AGGIUDICATA,65280.0,00680125,90300.0,395/15,esito-15dicembre15.pdf,B.S.M.
MILANO VIA UGO OJETTI '38,AGGIUDICATA,65280.0,00680127,76653.0,396/15,esito-15dicembre15.pdf,G.L.
MILANO VIA ANTONIO CECHOV '47,AGGIUDICATA,61440.0,00680301,96000.0,397/15,esito-15dicembre15.pdf,V.F.
MILANO VIA UGO BETTI '20 A,AGGIUDICATA,99840.0,00680485,118000.0,398/15,esito-15dicembre15.pdf,S.M.R.
MILANO VIA UGO BETTI '20 B,AGGIUDICATA,84480.0,00680488,118800.0,399/15,esito-15dicembre15.pdf,R.A.
MILANO VIA UGO BETTI '28,AGGIUDICATA,81600.0,00680532,123000.0,400/15,esito-15dicembre15.pdf,P.G.-.P.N.
MILANO VIA UGO BETTI '42,AGGIUDICATA,65280.0,00680673,83750.0,401/15,esito-15dicembre15.pdf,P.A.
MILANO VIA UGO BETTI '113,AGGIUDICATA,61440.0,00681889,97100.0,402/15,esito-15dicembre15.pdf,B.L.
MILANO VIA UGO OJETTI '8,AGGIUDICATA,80640.0,00682290,116150.0,403/15,esito-15dicembre15.pdf,P.F.
MILANO VIA ALESSANDRO LITTA MODIGNANI '91,AGGIUDICATA,61740.0,00690087,65000.0,404/15,esito-15dicembre15.pdf,G.R.
MILANO VIA ALESSANDRO LITTA MODIGNANI '107,AGGIUDICATA,76734.0,00690430,90150.0,405/15,esito-15dicembre15.pdf,N.D.-.G.I.
MILANO VIA ENRICO FALCK '27,AGGIUDICATA,65280.0,00720512,101000.0,406/15,esito-15dicembre15.pdf,L.C.
MILANO VIA FRANCESCO CILEA '8,AGGIUDICATA,64320.0,00720997,89423.8,407/15,esito-15dicembre15.pdf,A.C.
MILANO VIA FRANCESCO CILEA '92,AGGIUDICATA,78720.0,00721277,112000.0,408/15,esito-15dicembre15.pdf,P.E.
MILANO VIA APPENNINI '75,AGGIUDICATA,66240.0,00721763,86220.0,409/15,esito-15dicembre15.pdf,G.F.
GORGONZOLA VIA CRISTOFORO COLOMBO '14,AGGIUDICATA,38730.0,05260010,40000.0,410/15,esito-15dicembre15.pdf,M.M.L.
COLOGNO MONZESE VIA PABLO NERUDA '5,ASTA DESERTA,78624.0,16410028,0.0,411/15,esito-15dicembre15.pdf,
CANEGRATE VIA BOLOGNA '23,ASTA DESERTA,48708.0,71280009,0.0,412/15,esito-15dicembre15.pdf,
71285105 CANEGRATE VIA BOLOGNA '15,ASTA DESERTA,73966.0,71280124,0.0,413/15,esito-15dicembre15.pdf,
MILANO VIA GIOVANNI PASCOLI '2,AGGIUDICATA,46784.0,00160027,81000.0,001/16,esito-11febbraio16.pdf,C.P.G.
MILANO VIA GIOVANNI PASCOLI '4,AGGIUDICATA,56416.0,00160163,76800.0,002/16,esito-11febbraio16.pdf,R.T.
MILANO PIAZZA ANDREA FUSINA '2,AGGIUDICATA,49183.0,00280536,116200.0,003/16,esito-11febbraio16.pdf,S.G.T.
MILANO VIA GIACINTO GIGANTE '5,ASTA DESERTA,29376.0,00342699,0.0,004/16,esito-11febbraio16.pdf,
MILANO VIA DANIELE RICCIARELLI '12,AGGIUDICATA,47002.0,00342843,55110.0,005/16,esito-11febbraio16.pdf,L.N.A.A.
MILANO PIAZZALE SELINUNTE '11,AGGIUDICATA,53856.0,00390247,60000.0,006/16,esito-11febbraio16.pdf,S.W.B.N.-.N.W.
MILANO VIA DALMAZIO BIRAGO '4,AGGIUDICATA,60622.0,00410208,64123.0,007/16,esito-11febbraio16.pdf,M.Z.
MILANO VIA ILLIRICO '1 A,AGGIUDICATA,38890.0,00410430,51120.0,008/16,esito-11febbraio16.pdf,B.C.-.M.J.
MILANO VIA ILLIRICO '1 B,AGGIUDICATA,64053.0,00410491,0.0,009/16,esito-11febbraio16.pdf,N.O.
MILANO VIA ILLIRICO '3,AGGIUDICATA,64053.0,00410545,87160.0,010/16,esito-11febbraio16.pdf,S.D.
MILANO VIA LORENTEGGIO '209,AGGIUDICATA,89784.0,00434046,92502.0,011/16,esito-11febbraio16.pdf,M.A.
MILANO VIA GIOVANNI AMBROGIO DE PREDIS '11,ASTA DESERTA,55680.0,00450048,0.0,012/16,esito-11febbraio16.pdf,
MILANO VIA NICOLO' BARABINO '7,AGGIUDICATA,76692.0,00470222,85100.0,013/16,esito-11febbraio16.pdf,M.B.-.E.S.
MILANO VIA ORBETELLO '4,ASTA DESERTA,79680.0,00500222,0.0,014/16,esito-11febbraio16.pdf,
MILANO VIA NARNI '1,ASTA DESERTA,77760.0,00500321,0.0,015/16,esito-11febbraio16.pdf,
MILANO VIA BRA' '1,AGGIUDICATA,78720.0,00500445,0.0,016/16,esito-11febbraio16.pdf,N.O.
MILANO VIA ORBETELLO '8,AGGIUDICATA,97920.0,00500563,108291.0,017/16,esito-11febbraio16.pdf,C.G.
MILANO VIA COMASINA '57,AGGIUDICATA,78120.0,00511183,95080.0,018/16,esito-11febbraio16.pdf,Y.N.
MILANO VIA GIACOMO QUARENGHI '34,AGGIUDICATA,61248.0,00571758,87000.0,019/16,esito-11febbraio16.pdf,B.L.
MILANO VIA DEGLI ONTANI '44,AGGIUDICATA,76626.0,00650158,80009.8,020/16,esito-11febbraio16.pdf,S.Z.
MILANO VIA MICHELE SAPONARO '20,AGGIUDICATA,63291.0,00666220,80100.0,021/16,esito-11febbraio16.pdf,L.A.
MILANO VIA UGO OJETTI '38,AGGIUDICATA,63104.0,00680143,95010.0,022/16,esito-11febbraio16.pdf,G.D.
MILANO VIA UGO BETTI '145,AGGIUDICATA,63104.0,00682048,89300.0,023/16,esito-11febbraio16.pdf,D.L.L.
MILANO VIA ALESSANDRO LITTA MODIGNANI '113,AGGIUDICATA,67473.0,00690134,77237.0,024/16,esito-11febbraio16.pdf,N.H.T.
MILANO VIA ALESSANDRO LITTA MODIGNANI '103,AGGIUDICATA,69061.0,00690333,85250.0,025/16,esito-11febbraio16.pdf,A.F.
