auction_date,base_price,branch,city,energy_class,has_elevator,internal_id,lot_id,ownership_title,property_type,rooms,source_file,street_number,surface_sqm,auction_result,base_price_eur,codice,final_offer_eur,source_pdf,winner,address,latitude,longitude
14 Dicembre 2017,79520.0,UOG1,MILANO,D,True,,301/17,,ALLOGGIO,2.0,20171208224247.html,93,70.0,ASTA DESERTA,79520.0,750330.0,0.0,esito-14dicembre17.pdf,,VIA AGOSTINO DE PRETIS,45.4297418,9.1550177
14 Dicembre 2017,70432.0,UOG1,MILANO,D,True,,302/17,,ALLOGGIO,2.0,20171208224247.html,101,62.0,ASTA DESERTA,70432.0,750395.0,0.0,esito-14dicembre17.pdf,,VIA AGOSTINO DE PRETIS,45.4297314,9.1559417
14 Dicembre 2017,53248.0,UOGS,SESTO SAN GIOVANNI,G,False,,303/17,,ALLOGGIO,2.0,20171208224247.html,446,64.0,ASTA DESERTA,53248.0,2040158.0,0.0,esito-14dicembre17.pdf,,VIALE TOMMASO EDISON,45.5238883,9.2290991
14 Dicembre 2017,49600.0,UOG3,MILANO,G,False,,304/17,,ALLOGGIO,2.0,20171208224247.html,15,50.0,AGGIUDICATA,49600.0,5160061.0,55000.0,esito-14dicembre17.pdf,Z.S.,VIA ARMANDO SPADINI,45.5288231,9.157137299999999
14 Dicembre 2017,74800.0,UOG3,MILANO,G,False,,305/17,,ALLOGGIO,3.0,20171208224247.html,20,80.0,AGGIUDICATA,74800.0,5470027.0,84600.0,esito-14dicembre17.pdf,C.C.,VIA LUIGI CHIARELLI,45.492047,9.1234114
14 Dicembre 2017,78870.0,UOG3,MILANO,G,True,,306/17,,ALLOGGIO,3.0,20171208224247.html,22,77.0,AGGIUDICATA,78870.0,5490024.0,80200.0,esito-14dicembre17.pdf,D.A.,VIA BOLLA,45.5037362,9.1086394
14 Dicembre 2017,78870.0,UOG3,MILANO,NO,False,,306/17,,POSTO AUTO,0.0,20171208224247.html,14,11.0,AGGIUDICATA,78870.0,5490024.0,80200.0,esito-14dicembre17.pdf,D.A.,VIA BOLLA,45.5033197,9.1089594
14 Dicembre 2017,73865.0,UOG3,MILANO,G,True,,307/17,,ALLOGGIO,3.0,20171208224247.html,16,79.0,AGGIUDICATA,73865.0,5490070.0,0.0,esito-14dicembre17.pdf,N.O.,VIA BOLLA,45.5034806,9.1091344
14 Dicembre 2017,69190.0,UOG3,MILANO,G,True,,308/17,,ALLOGGIO,2.0,20171208224247.html,25,74.0,AGGIUDICATA,69190.0,9020347.0,122200.0,esito-14dicembre17.pdf,G.I.,VIA ADOLFO OMODEO,45.4910165,9.1159228
14 Dicembre 2017,81920.0,UOG4,MILANO,E,True,,309/17,,ALLOGGIO,2.0,20171208224247.html,53,80.0,AGGIUDICATA,81920.0,9080109.0,106600.0,esito-14dicembre17.pdf,D.B.M.,VIA PALMANOVA,45.4953844,9.2345258
14 Dicembre 2017,54720.0,UOGR,TREZZANO SUL NAVIGLIO,F,True,A,310/17,,ALLOGGIO,3.0,20171208224247.html,38,90.0,AGGIUDICATA,54720.0,12330043.0,80100.0,esito-14dicembre17.pdf,S.S.,VIA CLAUDIO TREVES,45.4179584,9.0636508
14 Dicembre 2017,54720.0,UOGR,TREZZANO SUL NAVIGLIO,E,True,B,311/17,,ALLOGGIO,3.0,20171208224247.html,38,90.0,AGGIUDICATA,54720.0,12330056.0,86100.0,esito-14dicembre17.pdf,I.E.,VIA CLAUDIO TREVES,45.4179584,9.0636508
14 Dicembre 2017,80410.0,UOG3,MILANO,G,True,A,312/17,,ALLOGGIO,3.0,20171208224247.html,8,86.0,AGGIUDICATA,80410.0,70100196.0,130000.0,esito-14dicembre17.pdf,W.Z.,VIA LUIGI CHIARELLI,45.4922625,9.1218766
14 Dicembre 2017,79475.0,UOG3,MILANO,G,True,B,313/17,,ALLOGGIO,3.0,20171208224247.html,8,85.0,AGGIUDICATA,79475.0,70100249.0,130010.0,esito-14dicembre17.pdf,W.X.,VIA LUIGI CHIARELLI,45.4922625,9.1218766
14 Dicembre 2017,174875.0,UOG3,MILANO,F,True,,314/17,,ALLOGGIO,5.0,20171208224247.html,13,141.0,AGGIUDICATA,174875.0,70590092.0,250000.0,esito-14dicembre17.pdf,A.A.N.G.,VIA BELTRAME CRISTIANI,45.5225349,9.2054866
14 Dicembre 2017,174875.0,UOG3,MILANO,NO,False,,314/17,,AUTOBOX,0.0,20171208224247.html,13,13.0,AGGIUDICATA,174875.0,70590092.0,250000.0,esito-14dicembre17.pdf,A.A.N.G.,VIA BELTRAME CRISTIANI,45.5225349,9.2054866
14 Dicembre 2017,167443.0,UOG3,MILANO,F,True,,315/17,,ALLOGGIO,5.0,20171208224247.html,23,144.0,AGGIUDICATA,167443.0,70590612.0,206600.0,esito-14dicembre17.pdf,M.R.,VIA RAFFAELLO GIOLLI,45.5263157,9.2106987
14 Dicembre 2017,117210.0,UOG1,MILANO,G,True,,316/17,,ALLOGGIO,4.0,20171208224247.html,23,119.0,AGGIUDICATA,117210.0,71020200.0,131000.0,esito-14dicembre17.pdf,A.S.S.G.,VIA CAMILLO GIUSSANI,45.4409879,9.1391349
14 Dicembre 2017,124259.0,UOG1,MILANO,G,True,,317/17,,ALLOGGIO,4.0,20171208224247.html,3,116.0,AGGIUDICATA,124259.0,71020997.0,156888.0,esito-14dicembre17.pdf,M.M.,VIA ALBERTO PEPERE,45.4398738,9.1385972
14 Dicembre 2017,124259.0,UOG1,MILANO,NO,False,,317/17,,AUTOBOX,0.0,20171208224247.html,3,13.0,AGGIUDICATA,124259.0,71020997.0,156888.0,esito-14dicembre17.pdf,M.M.,VIA ALBERTO PEPERE,45.4398738,9.1385972
14 Dicembre 2017,58060.0,UOGR,CANEGRATE,G,True,,318/17,,ALLOGGIO,4.0,20171208224247.html,15,97.0,ASTA DESERTA,58060.0,71280121.0,0.0,esito-14dicembre17.pdf,,VIA BOLOGNA,45.5624519,8.9243317
14 Dicembre 2017,80640.0,UOG3,MILANO,G,False,,319/17,,ALLOGGIO,3.0,20171208224247.html,77,84.0,AGGIUDICATA,80640.0,96120232.0,81112.0,esito-14dicembre17.pdf,B.O.,VIA VAL LAGARINA,45.521445,9.1333569
31 Gennaio 2017,63936.0,3,MILANO,G,False,,377/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,8,74.0,AGGIUDICATA,63936.0,230560.0,74100.0,esito-31gennaio17.pdf,P.A.,VIA JACOPINO DA TRADATE,45.4953308,9.151710099999999
31 Gennaio 2017,66764.0,6,MILANO,G,False,,378/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,13,53.0,AGGIUDICATA,66764.0,340225.0,90200.0,esito-31gennaio17.pdf,S.E.A.I.,PIAZZA MONTE FALTERONA,45.4742971,9.139844400000001
31 Gennaio 2017,50371.0,3,MILANO,G,False,,379/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,119,53.0,AGGIUDICATA,50371.0,440188.0,55000.0,esito-31gennaio17.pdf,R.M.,VIA MAC MAHON,45.4985339,9.1515042
31 Gennaio 2017,106875.0,4,MILANO,G,False,,380/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,24,75.0,ESITO NON DISPONIBILE,,,,,,VIA MEDEGHINO,45.4315448,9.1801865
31 Gennaio 2017,68324.0,2,MILANO,G,False,,381/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,2,62.0,AGGIUDICATA,68324.0,500109.0,68400.0,esito-31gennaio17.pdf,C.P.,VIA ORBETELLO,45.5026025,9.2454387
31 Gennaio 2017,89262.0,2,MILANO,G,False,,382/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,8,81.0,AGGIUDICATA,89262.0,500566.0,97200.0,esito-31gennaio17.pdf,S.S.,VIA ORBETELLO,45.50171,9.24687
31 Gennaio 2017,108927.0,3,MILANO,G,True,,383/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,21,91.0,AGGIUDICATA,108927.0,510138.0,109100.0,esito-31gennaio17.pdf,D.S.A.,VIA TEANO,45.527894,9.1622795
31 Gennaio 2017,70680.0,3,MILANO,G,False,,384/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,38,62.0,AGGIUDICATA,70680.0,540131.0,73500.0,esito-31gennaio17.pdf,Z.T.,VIA CONSOLE MARCELLO,45.5023092,9.1437065
31 Gennaio 2017,72230.0,1,MILANO,G,True,,385/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,2,64.0,AGGIUDICATA,72230.0,551345.0,77900.0,esito-31gennaio17.pdf,G.P.,VIALE UNGHERIA,45.4452145,9.2423989
31 Gennaio 2017,81282.0,1,MILANO,G,True,,386/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,10,73.0,AGGIUDICATA,81282.0,552193.0,106000.0,esito-31gennaio17.pdf,S.A.-.G.A.S.,VIA LUIGI SORDELLO,45.44355059999999,9.2438867
31 Gennaio 2017,115311.0,5,MILANO,G,True,,387/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,55,94.0,AGGIUDICATA,115311.0,580105.0,154732.0,esito-31gennaio17.pdf,A.E.,VIA DEL CARDELLINO,45.4541969,9.120733099999999
31 Gennaio 2017,75392.0,6,MILANO,G,True,,388/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,65,64.0,ASTA DESERTA,75392.0,650543.0,0.0,esito-31gennaio17.pdf,,VIA DEI SALICI,45.453303,9.0790008
31 Gennaio 2017,77748.0,6,MILANO,G,True,,389/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,8,66.0,AGGIUDICATA,77748.0,651188.0,82412.88,esito-31gennaio17.pdf,T.O.,VIA DEGLI IPPOCASTANI,45.4521996,9.0841718
31 Gennaio 2017,75392.0,6,MILANO,G,True,,390/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,8,64.0,ASTA DESERTA,75392.0,651530.0,0.0,esito-31gennaio17.pdf,,VIA DEI LARICI,45.4536141,9.0832806
31 Gennaio 2017,101308.0,6,MILANO,G,True,,391/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,6,86.0,ASTA DESERTA,101308.0,652060.0,0.0,esito-31gennaio17.pdf,,VIA DEI SALICI,45.4526062,9.079915800000002
31 Gennaio 2017,63204.0,4,MILANO,G,True,,392/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,79,81.0,AGGIUDICATA,63204.0,663844.0,73000.0,esito-31gennaio17.pdf,R.E.H.-.G.E.M.,VIA COSTANTINO BARONI,45.4027185,9.167612799999999
31 Gennaio 2017,46267.0,4,MILANO,G,True,,393/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,63,63.0,ASTA DESERTA,46267.0,664613.0,0.0,esito-31gennaio17.pdf,,VIA COSTANTINO BARONI,45.4063471,9.1705582
31 Gennaio 2017,82836.0,4,MILANO,E,True,,394/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,24,78.0,ESITO NON DISPONIBILE,,,,,,VIA MICHELE SAPONARO,45.4086872,9.173682999999999
31 Gennaio 2017,82836.0,4,MILANO,,,,394/16,PIENA PROP.,AUTOBOX,0.0,20161223233307.html,24/26,15.0,ESITO NON DISPONIBILE,,,,,,VIA MICHELE SAPONARO,45.4086872,9.173682999999999
31 Gennaio 2017,90384.0,FR,ROZZANO,G,True,,395/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,14,69.0,ASTA DESERTA,90384.0,676546.0,0.0,esito-31gennaio17.pdf,,VIA BIANCOSPINI,45.3840072,9.1572549
31 Gennaio 2017,90384.0,FR,ROZZANO,,,,395/16,PIENA PROP.,AUTOBOX,0.0,20161223233307.html,20,12.0,ASTA DESERTA,90384.0,676546.0,0.0,esito-31gennaio17.pdf,,VIA BIANCOSPINI,45.3844638,9.1570586
31 Gennaio 2017,80199.0,3,MILANO,F,True,,396/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,117,67.0,ESITO NON DISPONIBILE,,,,,,VIA ALESSANDRO LITTA MODIGNANI,45.5195366,9.1546013
31 Gennaio 2017,76734.0,3,MILANO,G,True,,397/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,109,87.0,AGGIUDICATA,76734.0,690440.0,85000.8,esito-31gennaio17.pdf,Z.H.,VIA ALESSANDRO LITTA MODIGNANI,45.5201141,9.1536464
31 Gennaio 2017,72949.0,3,MILANO,G,True,,398/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,43,79.0,ASTA DESERTA,72949.0,700941.0,0.0,esito-31gennaio17.pdf,,VIA FILIPPO DE PISIS,45.51232700000001,9.1431126
31 Gennaio 2017,74100.0,3,MILANO,G,True,,399/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,72,65.0,AGGIUDICATA,74100.0,721430.0,97500.0,esito-31gennaio17.pdf,B.D.,VIA FRANCESCO CILEA,45.496127,9.102791400000001
31 Gennaio 2017,95760.0,3,MILANO,G,True,,400/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,69,85.0,AGGIUDICATA,95760.0,721728.0,105260.5,esito-31gennaio17.pdf,M.M.,VIA APPENNINI,45.50251110000001,9.1045325
31 Gennaio 2017,120669.0,4,MILANO,D,True,,401/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,20,86.0,ASTA DESERTA,120669.0,750003.0,0.0,esito-31gennaio17.pdf,,VIA ENRICO DE NICOLA,45.4309375,9.1565365
31 Gennaio 2017,140919.0,4,MILANO,D,True,,402/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,32,87.0,ASTA DESERTA,140919.0,750103.0,0.0,esito-31gennaio17.pdf,,VIA ENRICO DE NICOLA,45.4306591,9.1575863
31 Gennaio 2017,140919.0,4,MILANO,,,,402/16,PIENA PROP.,AUTOBOX,,20161223233307.html,34,25.0,ASTA DESERTA,140919.0,750103.0,0.0,esito-31gennaio17.pdf,,VIA ENRICO DE NICOLA,45.4305709,9.157920899999999
31 Gennaio 2017,144248.0,4,MILANO,D,True,,403/16,PIENA PROP.,ALLOGGIO,4.0,20161223233307.html,3,105.0,ASTA DESERTA,144248.0,750223.0,0.0,esito-31gennaio17.pdf,,VIA AGOSTINO DE PRETIS,45.4317259,9.153734499999999
31 Gennaio 2017,120669.0,4,MILANO,D,True,,404/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,5,88.0,ASTA DESERTA,120669.0,750241.0,0.0,esito-31gennaio17.pdf,,VIA AGOSTINO DE PRETIS,45.4315357,9.1535757
31 Gennaio 2017,168135.0,4,MILANO,D,True,,405/16,PIENA PROP.,ALLOGGIO,4.0,20161223233307.html,119,102.0,ASTA DESERTA,168135.0,750537.0,0.0,esito-31gennaio17.pdf,,VIA AGOSTINO DE PRETIS,45.42969739999999,9.1578733
31 Gennaio 2017,168135.0,4,MILANO,,,,405/16,PIENA PROP.,AUTOBOX,0.0,20161223233307.html,119,25.0,ASTA DESERTA,168135.0,750537.0,0.0,esito-31gennaio17.pdf,,VIA AGOSTINO DE PRETIS,45.42969739999999,9.1578733
31 Gennaio 2017,143169.0,4,MILANO,D,True,,406/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,53,85.0,ASTA DESERTA,143169.0,750629.0,0.0,esito-31gennaio17.pdf,,VIA AGOSTINO DE PRETIS,45.4288935,9.150380199999999
31 Gennaio 2017,143169.0,4,MILANO,,,,406/16,PIENA PROP.,AUTOBOX,0.0,20161223233307.html,53,25.0,ASTA DESERTA,143169.0,750629.0,0.0,esito-31gennaio17.pdf,,VIA AGOSTINO DE PRETIS,45.4288935,9.150380199999999
31 Gennaio 2017,120669.0,4,MILANO,E,True,,407/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,4,86.0,ASTA DESERTA,120669.0,750803.0,0.0,esito-31gennaio17.pdf,,VIA ENRICO DE NICOLA,45.4313576,9.154795
31 Gennaio 2017,119282.0,4,MILANO,D,True,,408/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,73,84.0,ASTA DESERTA,119282.0,751049.0,0.0,esito-31gennaio17.pdf,,VIA AGOSTINO DE PRETIS,45.4291802,9.1525005
31 Gennaio 2017,119282.0,4,MILANO,D,True,,409/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,77,84.0,ASTA DESERTA,119282.0,751090.0,0.0,esito-31gennaio17.pdf,,VIA AGOSTINO DE PRETIS,45.4292952,9.1529045
31 Gennaio 2017,119282.0,4,MILANO,D,True,,410/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,87,85.0,ASTA DESERTA,119282.0,751163.0,0.0,esito-31gennaio17.pdf,,VIA AGOSTINO DE PRETIS,45.4295951,9.153989500000002
31 Gennaio 2017,73899.0,5,MILANO,F,True,,411/16,DIR. DI SUP.,ALLOGGIO,3.0,20161223233307.html,4,73.0,AGGIUDICATA,73899.0,1120088.0,97000.0,esito-31gennaio17.pdf,P.A.,VIA DELLE CAMELIE,45.4539813,9.131937100000002
31 Gennaio 2017,47124.0,FS,SESTO SAN GIOVANNI,G,False,,412/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,200,55.0,AGGIUDICATA,47124.0,2020311.0,53000.0,esito-31gennaio17.pdf,V.G.J.F.,VIA FRATELLI BANDIERA,45.5347518,9.222615200000002
31 Gennaio 2017,30744.0,FH,LEGNANO,SENZA IMPIANTO,False,A,413/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,40,61.0,ASTA DESERTA,30744.0,2070090.0,0.0,esito-31gennaio17.pdf,,VIA PADRE REGINALDO GIULIANI,45.6057789,8.9149162
31 Gennaio 2017,44352.0,FH,LEGNANO,SENZA IMPIANTO,False,B,414/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,40,88.0,ASTA DESERTA,44352.0,2070091.0,0.0,esito-31gennaio17.pdf,,VIA PADRE REGINALDO GIULIANI,45.6057789,8.9149162
31 Gennaio 2017,46267.0,FS,PADERNO DUGNANO,F,False,,415/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,41,69.0,ASTA DESERTA,46267.0,3080014.0,0.0,esito-31gennaio17.pdf,,VIA BOLIVIA,45.5793481,9.1547336
31 Gennaio 2017,216022.0,4,MILANO,F,True,,416/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,15,98.0,AGGIUDICATA,216022.0,9050007.0,400075.34,esito-31gennaio17.pdf,S.S.I.,VIA CALATAFIMI,45.4542972,9.1841843
31 Gennaio 2017,28188.0,FS,CAMBIAGO,F,False,,417/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,9,58.0,AGGIUDICATA,28188.0,15600018.0,0.0,esito-31gennaio17.pdf,N.O.,VIA JOHN FITZGERALD KENNEDY,45.5654163,9.398944
31 Gennaio 2017,57024.0,FH,SETTIMO MILANESE,G,False,,418/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,23,72.0,AGGIUDICATA,57024.0,15900004.0,65555.55,esito-31gennaio17.pdf,C.M.T.,VIA CESARE BATTISTI,45.4868734,9.0547302
31 Gennaio 2017,55884.0,FH,LAINATE,G,True,A,419/16,DIR. DI SUP.,ALLOGGIO,4.0,20161223233307.html,9,98.0,AGGIUDICATA,55884.0,17140008.0,59170.0,esito-31gennaio17.pdf,S.S.,VIA ANTONIO LABRIOLA,45.5749658,9.033672
31 Gennaio 2017,53032.0,FH,LAINATE,G,True,B,420/16,DIR. DI SUP.,ALLOGGIO,4.0,20161223233307.html,9,93.0,AGGIUDICATA,53032.0,17140010.0,55555.0,esito-31gennaio17.pdf,L.S.,VIA ANTONIO LABRIOLA,45.5749658,9.033672
31 Gennaio 2017,98040.0,3,MILANO,G,True,,421/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,12,86.0,AGGIUDICATA,98040.0,70100061.0,151121.0,esito-31gennaio17.pdf,M.R.,VIA LUIGI CHIARELLI,45.4915044,9.1217812
31 Gennaio 2017,123424.0,FH,RHO,E,True,,422/16,PIENA PROP.,ALLOGGIO,4.0,20161223233307.html,51,112.0,ASTA DESERTA,123424.0,70370023.0,0.0,esito-31gennaio17.pdf,,VIA ANTONIO GRAMSCI,45.5396588,9.025941999999999
31 Gennaio 2017,98752.0,FS,PADERNO DUGNANO,F,False,,423/16,PIENA PROP.,ALLOGGIO,5.0,20161223233307.html,12,133.0,ASTA DESERTA,98752.0,70410004.0,0.0,esito-31gennaio17.pdf,,VIA AURORA,45.57224180000001,9.1663322
31 Gennaio 2017,136249.0,3,MILANO,G,True,,424/16,PIENA PROP.,ALLOGGIO,4.0,20161223233307.html,300,101.0,ESITO NON DISPONIBILE,,,,,,VIALE GIOVANNI SUZZANI,45.5278666,9.211306900000002
31 Gennaio 2017,108630.0,3,MILANO,G,True,,425/16,PIENA PROP.,ALLOGGIO,4.0,20161223233307.html,22,108.0,AGGIUDICATA,108630.0,70591016.0,152000.0,esito-31gennaio17.pdf,L.Y.,VIA RAFFAELLO GIOLLI,45.5271433,9.2116765
31 Gennaio 2017,180172.0,5,MILANO,E,True,,426/16,PIENA PROP.,ALLOGGIO,5.0,20161223233307.html,41,131.0,AGGIUDICATA,180172.0,71030770.0,188889.0,esito-31gennaio17.pdf,T.A.F.,VIA VITERBO,45.4556517,9.1057662
31 Gennaio 2017,180172.0,5,MILANO,,,,426/16,PIENA PROP.,AUTOBOX,0.0,20161223233307.html,39,13.0,AGGIUDICATA,180172.0,71030770.0,188889.0,esito-31gennaio17.pdf,T.A.F.,VIA VITERBO,45.4557654,9.1058031
31 Gennaio 2017,78800.0,FS,BUSSERO,F,True,,427/16,DIR. DI SUP.,ALLOGGIO,4.0,20161223233307.html,13.A,118.0,AGGIUDICATA,78800.0,71480003.0,79130.0,esito-31gennaio17.pdf,S.M.-.L.L.-.B.E.,VIALE EUROPA,45.5314574,9.374262
31 Gennaio 2017,49536.0,FH,ABBIATEGRASSO,F,False,,428/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,3,86.0,AGGIUDICATA,49536.0,93480017.0,50000.0,esito-31gennaio17.pdf,N.G.,VIA MONTE GRAPPA,45.405962,8.9124825
31 Gennaio 2017,34884.0,FH,BUSTO GAROLFO,G,False,,429/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,5,68.0,ASTA DESERTA,34884.0,99460008.0,0.0,esito-31gennaio17.pdf,,VIA PADRE ANTONIO ROSMINI,45.550246,8.8738153
24 Novembre 2016,103488.0,1,MILANO,G,False,,319/16,PIENA PROP.,ALLOGGIO,3.0,20161030093218.html,4,77.0,AGGIUDICATA,103488.0,160109.0,192600.0,esito-24novembre16.pdf,I.B.,VIA GIOVANNI PASCOLI,45.4738427,9.2185495
24 Novembre 2016,52576.0,3,MILANO,G,False,,320/16,PIENA PROP.,ALLOGGIO,2.0,20161030093218.html,4,53.0,AGGIUDICATA,52576.0,230881.0,61000.0,esito-24novembre16.pdf,F.P.,PIAZZA PREALPI,45.4947411,9.152406599999999
24 Novembre 2016,66474.0,2,MILANO,G,True,,321/16,PIENA PROP.,ALLOGGIO,2.0,20161030093218.html,2,49.0,AGGIUDICATA,66474.0,280569.0,137760.0,esito-24novembre16.pdf,S.D.,PIAZZA ANDREA FUSINA,45.46895960000001,9.2304629
24 Novembre 2016,68162.0,1,MILANO,G,True,,322/16,PIENA PROP.,ALLOGGIO,3.0,20161030093218.html,91,85.0,AGGIUDICATA,68162.0,551189.0,72000.0,esito-24novembre16.pdf,M.I.S.S.-.T.S.S.,VIA ORESTE SALOMONE,45.444717,9.2417096
24 Novembre 2016,52166.0,1,MILANO,G,True,A,323/16,PIENA PROP.,ALLOGGIO,2.0,20161030093218.html,98,57.0,AGGIUDICATA,52166.0,551717.0,61100.0,esito-24novembre16.pdf,B.H.,VIA ROMUALDO BONFADINI,45.4441447,9.2447383
24 Novembre 2016,64979.0,1,MILANO,G,True,B,324/16,PIENA PROP.,ALLOGGIO,3.0,20161030093218.html,98,71.0,ASTA DESERTA,64979.0,551719.0,0.0,esito-24novembre16.pdf,,VIA ROMUALDO BONFADINI,45.4441447,9.2447383
24 Novembre 2016,52166.0,1,MILANO,G,True,C,325/16,PIENA PROP.,ALLOGGIO,2.0,20161030093218.html,98,57.0,AGGIUDICATA,52166.0,551767.0,58600.0,esito-24novembre16.pdf,R.V.K.J.,VIA ROMUALDO BONFADINI,45.4441447,9.2447383
24 Novembre 2016,53082.0,1,MILANO,G,True,A,326/16,PIENA PROP.,ALLOGGIO,2.0,20161030093218.html,10,58.0,AGGIUDICATA,53082.0,551962.0,70182.0,esito-24novembre16.pdf,C.C.F.,VIA LUIGI SORDELLO,45.44355059999999,9.2438867
24 Novembre 2016,51251.0,1,MILANO,G,True,B,327/16,PIENA PROP.,ALLOGGIO,2.0,20161030093218.html,10,56.0,AGGIUDICATA,51251.0,551990.0,60000.0,esito-24novembre16.pdf,A.A.G.,VIA LUIGI SORDELLO,45.44355059999999,9.2438867
24 Novembre 2016,53082.0,1,MILANO,G,True,C,328/16,PIENA PROP.,ALLOGGIO,2.0,20161030093218.html,10,58.0,AGGIUDICATA,53082.0,552054.0,68100.0,esito-24novembre16.pdf,H.M.,VIA LUIGI SORDELLO,45.44355059999999,9.2438867
24 Novembre 2016,70470.0,1,MILANO,G,True,D,329/16,PIENA PROP.,ALLOGGIO,3.0,20161030093218.html,10,77.0,AGGIUDICATA,70470.0,552238.0,81110.0,esito-24novembre16.pdf,C.E.,VIA LUIGI SORDELLO,45.44355059999999,9.2438867
24 Novembre 2016,66810.0,1,MILANO,G,True,E,330/16,PIENA PROP.,ALLOGGIO,3.0,20161030093218.html,10,73.0,AGGIUDICATA,66810.0,552248.0,86250.0,esito-24novembre16.pdf,L.E.-.M.S.,VIA LUIGI SORDELLO,45.44355059999999,9.2438867
24 Novembre 2016,79808.0,3,MILANO,G,False,,331/16,PIENA PROP.,ALLOGGIO,3.0,20161030093218.html,15,86.0,AGGIUDICATA,79808.0,570137.0,118000.0,esito-24novembre16.pdf,R.V.,VIA URUGUAY,45.4966513,9.1205059
24 Novembre 2016,80736.0,3,MILANO,G,True,,332/16,PIENA PROP.,ALLOGGIO,3.0,20161030093218.html,34,87.0,AGGIUDICATA,80736.0,571759.0,128000.0,esito-24novembre16.pdf,T.G.,VIA GIACOMO QUARENGHI,45.49813710000001,9.1143544
24 Novembre 2016,56182.0,3,MILANO,F,True,,333/16,PIENA PROP.,ALLOGGIO,2.0,20161030093218.html,3,68.0,ASTA DESERTA,56182.0,620059.0,0.0,esito-24novembre16.pdf,,VIA CONCILIO VATICANO II,45.512809,9.148708
24 Novembre 2016,57008.0,3,MILANO,F,True,,334/16,PIENA PROP.,ALLOGGIO,2.0,20161030093218.html,4,69.0,ASTA DESERTA,57008.0,620311.0,0.0,esito-24novembre16.pdf,,VIA CONCILIO VATICANO II,45.5121099,9.146617299999999
24 Novembre 2016,58661.0,3,MILANO,F,True,,335/16,PIENA PROP.,ALLOGGIO,2.0,20161030093218.html,10,71.0,ASTA DESERTA,58661.0,620767.0,0.0,esito-24novembre16.pdf,,VIA CONCILIO VATICANO II,45.5125339,9.149252299999999
24 Novembre 2016,64320.0,6,MILANO,G,True,,336/16,PIENA PROP.,ALLOGGIO,2.0,20161030093218.html,42,67.0,ASTA DESERTA,64320.0,650141.0,0.0,esito-24novembre16.pdf,,VIA DEGLI ONTANI,45.4550898,9.0787914
24 Novembre 2016,64320.0,6,MILANO,G,True,,337/16,PIENA PROP.,ALLOGGIO,2.0,20161030093218.html,5,67.0,ASTA DESERTA,64320.0,650820.0,0.0,esito-24novembre16.pdf,,VIA DEI SALICI,45.452042,9.0802377
