auction_date,base_price,branch,city,energy_class,has_elevator,internal_id,lot_id,ownership_title,property_type,rooms,source_file,street_number,surface_sqm,auction_result,base_price_eur,codice,final_offer_eur,source_pdf,winner,address,lat,lng,zone_id,price_disparity,base_price_per_sqm,final_base_price_eur
23 Novembre 2023,95140.0,UOGS,SESTO SAN GIOVANNI,G,False,,122/23,PIENA PROP.,ALLOGGIO,3.0,20231018103038.html,'202,71.0,AGGIUDICATA,95140.0,2020342.0,135999.0,esito-23novembre2023.pdf,L.K.,VIA FRATELLI BANDIERA,45.5347355,9.2221455,6,0.4294618457010721,1340.0,1915.4788732394366
23 Novembre 2023,63960.0,UOG2,MILANO,F,True,,123/23,PIENA PROP.,ALLOGGIO,1.0,20231018103038.html,'3,39.0,AGGIUDICATA,63960.0,9090024.0,91750.0,esito-23novembre2023.pdf,B.A.,VIA DELLA MARTINELLA,45.45957569999999,9.1129723,16,0.434490306441526,1640.0,2352.5641025641025
23 Novembre 2023,94743.0,UOGS,NERVIANO,F,False,,124/23,PIENA PROP.,ALLOGGIO,3.0,20231018103038.html,'21,99.0,AGGIUDICATA,94743.0,90390101.0,126500.0,esito-23novembre2023.pdf,A.M.E.S.K.,VIA GIUSEPPE MAZZINI,45.5578374,8.9744101,0,0.33519099036340416,957.0,1277.7777777777778
14 Dicembre 2017,90440.0,UOG4,MILANO,G,False,,280/17,,ALLOGGIO,3.0,20171208224247.html,1,70.0,AGGIUDICATA,90440.0,410398.0,151900.0,esito-14dicembre17.pdf,P.R.,VIA ILLIRICO,45.46938189999999,9.2323007,2,0.6795665634674922,1292.0,2170.0
14 Dicembre 2017,61200.0,UOG3,MILANO,G,False,,281/17,,ALLOGGIO,2.0,20171208224247.html,117,60.0,AGGIUDICATA,61200.0,440055.0,100000.1,esito-14dicembre17.pdf,S.N.,VIA MAC MAHON,45.49797969999999,9.1514992,12,0.6339885620915033,1020.0,1666.6683333333335
14 Dicembre 2017,111605.0,UOG1,MILANO,G,False,,282/17,,ALLOGGIO,4.0,20171208224247.html,24,101.0,AGGIUDICATA,111605.0,480127.0,178000.0,esito-14dicembre17.pdf,Z.A.,VIA MEDEGHINO,45.4315448,9.1801865,-1,0.5949106222839479,1105.0,1762.3762376237623
14 Dicembre 2017,71820.0,UOG4,MILANO,G,False,,283/17,,ALLOGGIO,2.0,20171208224247.html,8,63.0,AGGIUDICATA,71820.0,500544.0,90150.0,esito-14dicembre17.pdf,F.M.,VIA ORBETELLO,45.50171,9.24687,1,0.2552213868003342,1140.0,1430.952380952381
14 Dicembre 2017,69564.0,UOG3,MILANO,G,False,,284/17,,ALLOGGIO,2.0,20171208224247.html,57,66.0,AGGIUDICATA,69564.0,511818.0,90268.34,esito-14dicembre17.pdf,P.I.,VIA COMASINA,45.5274963,9.1626524,13,0.2976300960266804,1054.0,1367.7021212121213
14 Dicembre 2017,83215.0,UOG4,MILANO,F,True,,285/17,,ALLOGGIO,3.0,20171208224247.html,91,89.0,AGGIUDICATA,83215.0,551199.0,115200.0,esito-14dicembre17.pdf,M.A.,VIA ORESTE SALOMONE,45.444717,9.2417096,3,0.384365799435198,935.0,1294.3820224719102
14 Dicembre 2017,63580.0,UOG4,MILANO,F,True,,286/17,,ALLOGGIO,2.0,20171208224247.html,4,68.0,AGGIUDICATA,63580.0,551576.0,75700.0,esito-14dicembre17.pdf,B.S.,VIALE UNGHERIA,45.4454631,9.2429447,3,0.19062598301352626,935.0,1113.235294117647
14 Dicembre 2017,80410.0,UOG3,MILANO,G,True,,287/17,,ALLOGGIO,3.0,20171208224247.html,34,86.0,AGGIUDICATA,80410.0,571797.0,105010.0,esito-14dicembre17.pdf,P.C.,VIA GIACOMO QUARENGHI,45.49813710000001,9.1143544,9,0.3059320979977615,935.0,1221.046511627907
14 Dicembre 2017,100531.0,UOG2,MILANO,G,True,,288/17,,ALLOGGIO,3.0,20171208224247.html,55,88.0,AGGIUDICATA,100531.0,580119.0,181990.0,esito-14dicembre17.pdf,S.M.,VIA DEL CARDELLINO,45.4541969,9.1207331,16,0.8102873740438272,1142.3977272727273,2068.068181818182
14 Dicembre 2017,92106.0,UOG2,MILANO,G,True,,289/17,,ALLOGGIO,3.0,20171208224247.html,40,86.0,ASTA DESERTA,92106.0,650127.0,0.0,esito-14dicembre17.pdf,,VIA DEGLI ONTANI,45.4549065,9.0787032,8,-1.0,1071.0,0.0
14 Dicembre 2017,67536.0,UOG2,MILANO,G,True,A,290/17,,ALLOGGIO,2.0,20171208224247.html,4,67.0,ASTA DESERTA,67536.0,652119.0,0.0,esito-14dicembre17.pdf,,VIA DEGLI ABETI,45.4526288,9.0842967,8,-1.0,1008.0,0.0
14 Dicembre 2017,67536.0,UOG2,MILANO,G,True,B,291/17,,ALLOGGIO,2.0,20171208224247.html,4,67.0,AGGIUDICATA,67536.0,652135.0,70130.0,esito-14dicembre17.pdf,C.U.,VIA DEGLI ABETI,45.4526288,9.0842967,8,0.038409144752428334,1008.0,1046.7164179104477
14 Dicembre 2017,105336.0,UOG2,MILANO,G,True,,292/17,,ALLOGGIO,3.0,20171208224247.html,10,88.0,ASTA DESERTA,105336.0,652213.0,0.0,esito-14dicembre17.pdf,,VIA DEI SALICI,45.4536019,9.0783488,8,-1.0,1197.0,0.0
14 Dicembre 2017,67473.0,UOG1,MILANO,F,True,,293/17,,ALLOGGIO,3.0,20171208224247.html,69,81.0,AGGIUDICATA,67473.0,664706.0,85500.0,esito-14dicembre17.pdf,O.M.,VIA COSTANTINO BARONI,45.4063797,9.1712131,5,0.2671735360810991,833.0,1055.5555555555557
14 Dicembre 2017,61710.0,UOG3,MILANO,E,True,,294/17,,ALLOGGIO,2.0,20171208224247.html,167,66.0,AGGIUDICATA,61710.0,680953.0,107670.0,esito-14dicembre17.pdf,Z.M.,VIA UGO BETTI,45.496449,9.1086959,9,0.7447739426349052,935.0,1631.3636363636363
14 Dicembre 2017,87296.0,UOG3,MILANO,G,True,,295/17,,ALLOGGIO,3.0,20171208224247.html,113,88.0,AGGIUDICATA,87296.0,690148.0,104400.0,esito-14dicembre17.pdf,G.R.,VIA ALESSANDRO LITTA MODIGNANI,45.5200046,9.1543487,14,0.19593108504398826,992.0,1186.3636363636363
14 Dicembre 2017,86304.0,UOG3,MILANO,G,True,,296/17,,ALLOGGIO,3.0,20171208224247.html,105,87.0,AGGIUDICATA,86304.0,690358.0,105000.0,esito-14dicembre17.pdf,W.K.,VIA ALESSANDRO LITTA MODIGNANI,45.52056349999999,9.1525942,14,0.21662958843159066,992.0,1206.896551724138
14 Dicembre 2017,55642.0,UOG3,MILANO,G,True,,297/17,,ALLOGGIO,2.0,20171208224247.html,48,69.0,ASTA DESERTA,55642.0,700442.0,0.0,esito-14dicembre17.pdf,,VIA ARTURO GRAF,45.5127736,9.1440532,14,-1.0,806.4057971014493,0.0
14 Dicembre 2017,67687.0,UOG3,MILANO,G,True,,298/17,,ALLOGGIO,3.0,20171208224247.html,50,79.0,AGGIUDICATA,67687.0,700459.0,80000.0,esito-14dicembre17.pdf,J.L.,VIA ARTURO GRAF,45.5126393,9.1440914,14,0.18191085437380886,856.7974683544304,1012.6582278481013
14 Dicembre 2017,66931.0,UOG3,MILANO,G,True,,299/17,,ALLOGGIO,3.0,20171208224247.html,21,83.0,AGGIUDICATA,66931.0,700689.0,86100.0,esito-14dicembre17.pdf,W.X.,VIA FILIPPO DE PISIS,45.5119334,9.1414193,14,0.28639942627482035,806.3975903614457,1037.3493975903614
14 Dicembre 2017,61710.0,UOG3,MILANO,G,True,,300/17,,ALLOGGIO,2.0,20171208224247.html,1,66.0,AGGIUDICATA,61710.0,720275.0,88500.0,esito-14dicembre17.pdf,T.C.,VIA APPENNINI,45.4998716,9.1069012,9,0.43412736995624696,935.0,1340.909090909091
14 Dicembre 2017,79520.0,UOG1,MILANO,D,True,,301/17,,ALLOGGIO,2.0,20171208224247.html,93,70.0,ASTA DESERTA,79520.0,750330.0,0.0,esito-14dicembre17.pdf,,VIA AGOSTINO DE PRETIS,45.4297418,9.1550177,11,-1.0,1136.0,0.0
14 Dicembre 2017,70432.0,UOG1,MILANO,D,True,,302/17,,ALLOGGIO,2.0,20171208224247.html,101,62.0,ASTA DESERTA,70432.0,750395.0,0.0,esito-14dicembre17.pdf,,VIA AGOSTINO DE PRETIS,45.4297314,9.1559417,11,-1.0,1136.0,0.0
14 Dicembre 2017,53248.0,UOGS,SESTO SAN GIOVANNI,G,False,,303/17,,ALLOGGIO,2.0,20171208224247.html,446,64.0,ASTA DESERTA,53248.0,2040158.0,0.0,esito-14dicembre17.pdf,,VIALE TOMMASO EDISON,45.5238883,9.2290991,6,-1.0,832.0,0.0
14 Dicembre 2017,49600.0,UOG3,MILANO,G,False,,304/17,,ALLOGGIO,2.0,20171208224247.html,15,50.0,AGGIUDICATA,49600.0,5160061.0,55000.0,esito-14dicembre17.pdf,Z.S.,VIA ARMANDO SPADINI,45.5288231,9.1571373,13,0.10887096774193548,992.0,1100.0
14 Dicembre 2017,74800.0,UOG3,MILANO,G,False,,305/17,,ALLOGGIO,3.0,20171208224247.html,20,80.0,AGGIUDICATA,74800.0,5470027.0,84600.0,esito-14dicembre17.pdf,C.C.,VIA LUIGI CHIARELLI,45.492047,9.1234114,9,0.13101604278074866,935.0,1057.5
14 Dicembre 2017,78870.0,UOG3,MILANO,G,True,,306/17,,ALLOGGIO,3.0,20171208224247.html,22,77.0,AGGIUDICATA,78870.0,5490024.0,80200.0,esito-14dicembre17.pdf,D.A.,VIA BOLLA,45.5037362,9.1086394,9,0.016863192595410168,1024.2857142857142,1041.5584415584415
14 Dicembre 2017,78870.0,UOG3,MILANO,NO,False,,306/17,,POSTO AUTO,0.0,20171208224247.html,14,11.0,AGGIUDICATA,78870.0,5490024.0,80200.0,esito-14dicembre17.pdf,D.A.,VIA BOLLA,45.5033197,9.1089594,9,0.016863192595410168,7170.0,7290.909090909091
14 Dicembre 2017,73865.0,UOG3,MILANO,G,True,,307/17,,ALLOGGIO,3.0,20171208224247.html,16,79.0,AGGIUDICATA,73865.0,5490070.0,0.0,esito-14dicembre17.pdf,N.O.,VIA BOLLA,45.5034806,9.1091344,9,-1.0,935.0,0.0
14 Dicembre 2017,69190.0,UOG3,MILANO,G,True,,308/17,,ALLOGGIO,2.0,20171208224247.html,25,74.0,AGGIUDICATA,69190.0,9020347.0,122200.0,esito-14dicembre17.pdf,G.I.,VIA ADOLFO OMODEO,45.4910165,9.1159228,9,0.7661511779158838,935.0,1651.3513513513512
14 Dicembre 2017,81920.0,UOG4,MILANO,E,True,,309/17,,ALLOGGIO,2.0,20171208224247.html,53,80.0,AGGIUDICATA,81920.0,9080109.0,106600.0,esito-14dicembre17.pdf,D.B.M.,VIA PALMANOVA,45.4953844,9.2345258,1,0.30126953125,1024.0,1332.5
14 Dicembre 2017,54720.0,UOGR,TREZZANO SUL NAVIGLIO,F,True,A,310/17,,ALLOGGIO,3.0,20171208224247.html,38,90.0,AGGIUDICATA,54720.0,12330043.0,80100.0,esito-14dicembre17.pdf,S.S.,VIA CLAUDIO TREVES,45.4179584,9.0636508,-1,0.46381578947368424,608.0,890.0
14 Dicembre 2017,54720.0,UOGR,TREZZANO SUL NAVIGLIO,E,True,B,311/17,,ALLOGGIO,3.0,20171208224247.html,38,90.0,AGGIUDICATA,54720.0,12330056.0,86100.0,esito-14dicembre17.pdf,I.E.,VIA CLAUDIO TREVES,45.4179584,9.0636508,-1,0.5734649122807017,608.0,956.6666666666666
14 Dicembre 2017,80410.0,UOG3,MILANO,G,True,A,312/17,,ALLOGGIO,3.0,20171208224247.html,8,86.0,AGGIUDICATA,80410.0,70100196.0,130000.0,esito-14dicembre17.pdf,W.Z.,VIA LUIGI CHIARELLI,45.4922625,9.1218766,9,0.6167143390125607,935.0,1511.6279069767443
14 Dicembre 2017,79475.0,UOG3,MILANO,G,True,B,313/17,,ALLOGGIO,3.0,20171208224247.html,8,85.0,AGGIUDICATA,79475.0,70100249.0,130010.0,esito-14dicembre17.pdf,W.X.,VIA LUIGI CHIARELLI,45.4922625,9.1218766,9,0.6358603334381882,935.0,1529.5294117647059
14 Dicembre 2017,174875.0,UOG3,MILANO,F,True,,314/17,,ALLOGGIO,5.0,20171208224247.html,13,141.0,AGGIUDICATA,174875.0,70590092.0,250000.0,esito-14dicembre17.pdf,A.A.N.G.,VIA BELTRAME CRISTIANI,45.5225349,9.2054866,6,0.4295925661186562,1240.2482269503546,1773.049645390071
14 Dicembre 2017,174875.0,UOG3,MILANO,NO,False,,314/17,,AUTOBOX,0.0,20171208224247.html,13,13.0,AGGIUDICATA,174875.0,70590092.0,250000.0,esito-14dicembre17.pdf,A.A.N.G.,VIA BELTRAME CRISTIANI,45.5225349,9.2054866,6,0.4295925661186562,13451.923076923076,19230.76923076923
14 Dicembre 2017,167443.0,UOG3,MILANO,F,True,,315/17,,ALLOGGIO,5.0,20171208224247.html,23,144.0,AGGIUDICATA,167443.0,70590612.0,206600.0,esito-14dicembre17.pdf,M.R.,VIA RAFFAELLO GIOLLI,45.5263157,9.2106987,6,0.23385271405791822,1162.798611111111,1434.7222222222222
14 Dicembre 2017,117210.0,UOG1,MILANO,G,True,,316/17,,ALLOGGIO,4.0,20171208224247.html,23,119.0,AGGIUDICATA,117210.0,71020200.0,131000.0,esito-14dicembre17.pdf,A.S.S.G.,VIA CAMILLO GIUSSANI,45.4409879,9.1391349,15,0.11765207746779285,984.9579831932773,1100.8403361344538
14 Dicembre 2017,124259.0,UOG1,MILANO,G,True,,317/17,,ALLOGGIO,4.0,20171208224247.html,3,116.0,AGGIUDICATA,124259.0,71020997.0,156888.0,esito-14dicembre17.pdf,M.M.,VIA ALBERTO PEPERE,45.4398738,9.1385972,15,0.2625886253712005,1071.198275862069,1352.4827586206898
14 Dicembre 2017,124259.0,UOG1,MILANO,NO,False,,317/17,,AUTOBOX,0.0,20171208224247.html,3,13.0,AGGIUDICATA,124259.0,71020997.0,156888.0,esito-14dicembre17.pdf,M.M.,VIA ALBERTO PEPERE,45.4398738,9.1385972,15,0.2625886253712005,9558.384615384615,12068.307692307691
14 Dicembre 2017,58060.0,UOGR,CANEGRATE,G,True,,318/17,,ALLOGGIO,4.0,20171208224247.html,15,97.0,ASTA DESERTA,58060.0,71280121.0,0.0,esito-14dicembre17.pdf,,VIA BOLOGNA,45.5624519,8.9243317,0,-1.0,598.5567010309278,0.0
14 Dicembre 2017,80640.0,UOG3,MILANO,G,False,,319/17,,ALLOGGIO,3.0,20171208224247.html,77,84.0,AGGIUDICATA,80640.0,96120232.0,81112.0,esito-14dicembre17.pdf,B.O.,VIA VAL LAGARINA,45.521445,9.1333569,-1,0.005853174603174603,960.0,965.6190476190476
31 Gennaio 2017,63936.0,3,MILANO,G,False,,377/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,8,74.0,AGGIUDICATA,63936.0,230560.0,74100.0,esito-31gennaio17.pdf,P.A.,VIA JACOPINO DA TRADATE,45.4953308,9.1517101,12,0.15897147147147148,864.0,1001.3513513513514
31 Gennaio 2017,66764.0,6,MILANO,G,False,,378/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,13,53.0,AGGIUDICATA,66764.0,340225.0,90200.0,esito-31gennaio17.pdf,S.E.A.I.,PIAZZA MONTE FALTERONA,45.4742971,9.1398444,10,0.3510274998502187,1259.698113207547,1701.8867924528302
31 Gennaio 2017,50371.0,3,MILANO,G,False,,379/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,119,53.0,AGGIUDICATA,50371.0,440188.0,55000.0,esito-31gennaio17.pdf,R.M.,VIA MAC MAHON,45.4985339,9.1515042,12,0.0918981159794326,950.3962264150944,1037.7358490566037
31 Gennaio 2017,106875.0,4,MILANO,G,False,,380/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,24,75.0,ESITO NON DISPONIBILE,,,,,,VIA MEDEGHINO,45.4315448,9.1801865,-1,,,
31 Gennaio 2017,68324.0,2,MILANO,G,False,,381/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,2,62.0,AGGIUDICATA,68324.0,500109.0,68400.0,esito-31gennaio17.pdf,C.P.,VIA ORBETELLO,45.5026025,9.2454387,1,0.0011123470522803114,1102.0,1103.225806451613
31 Gennaio 2017,89262.0,2,MILANO,G,False,,382/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,8,81.0,AGGIUDICATA,89262.0,500566.0,97200.0,esito-31gennaio17.pdf,S.S.,VIA ORBETELLO,45.50171,9.24687,1,0.08892921960072596,1102.0,1200.0
31 Gennaio 2017,108927.0,3,MILANO,G,True,,383/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,21,91.0,AGGIUDICATA,108927.0,510138.0,109100.0,esito-31gennaio17.pdf,D.S.A.,VIA TEANO,45.527894,9.1622795,13,0.0015882196333324152,1197.0,1198.901098901099
31 Gennaio 2017,70680.0,3,MILANO,G,False,,384/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,38,62.0,AGGIUDICATA,70680.0,540131.0,73500.0,esito-31gennaio17.pdf,Z.T.,VIA CONSOLE MARCELLO,45.5023092,9.1437065,-1,0.039898132427843805,1140.0,1185.483870967742
31 Gennaio 2017,72230.0,1,MILANO,G,True,,385/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,2,64.0,AGGIUDICATA,72230.0,551345.0,77900.0,esito-31gennaio17.pdf,G.P.,VIALE UNGHERIA,45.4452145,9.2423989,3,0.07849923854354146,1128.59375,1217.1875
31 Gennaio 2017,81282.0,1,MILANO,G,True,,386/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,10,73.0,AGGIUDICATA,81282.0,552193.0,106000.0,esito-31gennaio17.pdf,S.A.-.G.A.S.,VIA LUIGI SORDELLO,45.44355059999999,9.2438867,3,0.30410176914938114,1113.4520547945206,1452.054794520548
31 Gennaio 2017,115311.0,5,MILANO,G,True,,387/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,55,94.0,AGGIUDICATA,115311.0,580105.0,154732.0,esito-31gennaio17.pdf,A.E.,VIA DEL CARDELLINO,45.4541969,9.1207331,16,0.34186677767082063,1226.712765957447,1646.0851063829787
31 Gennaio 2017,75392.0,6,MILANO,G,True,,388/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,65,64.0,ASTA DESERTA,75392.0,650543.0,0.0,esito-31gennaio17.pdf,,VIA DEI SALICI,45.453303,9.0790008,8,-1.0,1178.0,0.0
31 Gennaio 2017,77748.0,6,MILANO,G,True,,389/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,8,66.0,AGGIUDICATA,77748.0,651188.0,82412.88,esito-31gennaio17.pdf,T.O.,VIA DEGLI IPPOCASTANI,45.4521996,9.0841718,8,0.06000000000000006,1178.0,1248.68
31 Gennaio 2017,75392.0,6,MILANO,G,True,,390/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,8,64.0,ASTA DESERTA,75392.0,651530.0,0.0,esito-31gennaio17.pdf,,VIA DEI LARICI,45.4536141,9.0832806,8,-1.0,1178.0,0.0
31 Gennaio 2017,101308.0,6,MILANO,G,True,,391/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,6,86.0,ASTA DESERTA,101308.0,652060.0,0.0,esito-31gennaio17.pdf,,VIA DEI SALICI,45.4526062,9.079915800000002,8,-1.0,1178.0,0.0
31 Gennaio 2017,63204.0,4,MILANO,G,True,,392/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,79,81.0,AGGIUDICATA,63204.0,663844.0,73000.0,esito-31gennaio17.pdf,R.E.H.-.G.E.M.,VIA COSTANTINO BARONI,45.4027185,9.1676128,5,0.1549901904942725,780.2962962962963,901.2345679012345
31 Gennaio 2017,46267.0,4,MILANO,G,True,,393/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,63,63.0,ASTA DESERTA,46267.0,664613.0,0.0,esito-31gennaio17.pdf,,VIA COSTANTINO BARONI,45.4063471,9.1705582,5,-1.0,734.3968253968254,0.0
31 Gennaio 2017,82836.0,4,MILANO,E,True,,394/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,24,78.0,ESITO NON DISPONIBILE,,,,,,VIA MICHELE SAPONARO,45.4086872,9.173683,5,,,
31 Gennaio 2017,82836.0,4,MILANO,,,,394/16,PIENA PROP.,AUTOBOX,0.0,20161223233307.html,24/26,15.0,ESITO NON DISPONIBILE,,,,,,VIA MICHELE SAPONARO,45.4086872,9.173683,5,,,
31 Gennaio 2017,90384.0,FR,ROZZANO,G,True,,395/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,14,69.0,ASTA DESERTA,90384.0,676546.0,0.0,esito-31gennaio17.pdf,,VIA BIANCOSPINI,45.3840072,9.1572549,4,-1.0,1309.9130434782608,0.0
31 Gennaio 2017,90384.0,FR,ROZZANO,,,,395/16,PIENA PROP.,AUTOBOX,0.0,20161223233307.html,20,12.0,ASTA DESERTA,90384.0,676546.0,0.0,esito-31gennaio17.pdf,,VIA BIANCOSPINI,45.3844638,9.1570586,4,-1.0,7532.0,0.0
31 Gennaio 2017,80199.0,3,MILANO,F,True,,396/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,117,67.0,ESITO NON DISPONIBILE,,,,,,VIA ALESSANDRO LITTA MODIGNANI,45.5195366,9.1546013,14,,,
31 Gennaio 2017,76734.0,3,MILANO,G,True,,397/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,109,87.0,AGGIUDICATA,76734.0,690440.0,85000.8,esito-31gennaio17.pdf,Z.H.,VIA ALESSANDRO LITTA MODIGNANI,45.5201141,9.1536464,14,0.1077332082258191,882.0,977.0206896551724
31 Gennaio 2017,72949.0,3,MILANO,G,True,,398/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,43,79.0,ASTA DESERTA,72949.0,700941.0,0.0,esito-31gennaio17.pdf,,VIA FILIPPO DE PISIS,45.51232700000001,9.1431126,14,-1.0,923.4050632911392,0.0
31 Gennaio 2017,74100.0,3,MILANO,G,True,,399/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,72,65.0,AGGIUDICATA,74100.0,721430.0,97500.0,esito-31gennaio17.pdf,B.D.,VIA FRANCESCO CILEA,45.496127,9.1027914,9,0.3157894736842105,1140.0,1500.0
31 Gennaio 2017,95760.0,3,MILANO,G,True,,400/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,69,85.0,AGGIUDICATA,95760.0,721728.0,105260.5,esito-31gennaio17.pdf,M.M.,VIA APPENNINI,45.50251110000001,9.1045325,9,0.09921157059314954,1126.5882352941176,1238.3588235294117
31 Gennaio 2017,120669.0,4,MILANO,D,True,,401/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,20,86.0,ASTA DESERTA,120669.0,750003.0,0.0,esito-31gennaio17.pdf,,VIA ENRICO DE NICOLA,45.4309375,9.1565365,11,-1.0,1403.1279069767443,0.0
31 Gennaio 2017,140919.0,4,MILANO,D,True,,402/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,32,87.0,ASTA DESERTA,140919.0,750103.0,0.0,esito-31gennaio17.pdf,,VIA ENRICO DE NICOLA,45.4306591,9.1575863,11,-1.0,1619.7586206896551,0.0
31 Gennaio 2017,140919.0,4,MILANO,,,,402/16,PIENA PROP.,AUTOBOX,,20161223233307.html,34,25.0,ASTA DESERTA,140919.0,750103.0,0.0,esito-31gennaio17.pdf,,VIA ENRICO DE NICOLA,45.4305709,9.1579209,11,-1.0,5636.76,0.0
31 Gennaio 2017,144248.0,4,MILANO,D,True,,403/16,PIENA PROP.,ALLOGGIO,4.0,20161223233307.html,3,105.0,ASTA DESERTA,144248.0,750223.0,0.0,esito-31gennaio17.pdf,,VIA AGOSTINO DE PRETIS,45.4317259,9.1537345,11,-1.0,1373.7904761904763,0.0
31 Gennaio 2017,120669.0,4,MILANO,D,True,,404/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,5,88.0,ASTA DESERTA,120669.0,750241.0,0.0,esito-31gennaio17.pdf,,VIA AGOSTINO DE PRETIS,45.4315357,9.1535757,11,-1.0,1371.2386363636363,0.0
31 Gennaio 2017,168135.0,4,MILANO,D,True,,405/16,PIENA PROP.,ALLOGGIO,4.0,20161223233307.html,119,102.0,ASTA DESERTA,168135.0,750537.0,0.0,esito-31gennaio17.pdf,,VIA AGOSTINO DE PRETIS,45.42969739999999,9.1578733,11,-1.0,1648.3823529411766,0.0
31 Gennaio 2017,168135.0,4,MILANO,,,,405/16,PIENA PROP.,AUTOBOX,0.0,20161223233307.html,119,25.0,ASTA DESERTA,168135.0,750537.0,0.0,esito-31gennaio17.pdf,,VIA AGOSTINO DE PRETIS,45.42969739999999,9.1578733,11,-1.0,6725.4,0.0
31 Gennaio 2017,143169.0,4,MILANO,D,True,,406/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,53,85.0,ASTA DESERTA,143169.0,750629.0,0.0,esito-31gennaio17.pdf,,VIA AGOSTINO DE PRETIS,45.4288935,9.1503802,11,-1.0,1684.3411764705882,0.0
31 Gennaio 2017,143169.0,4,MILANO,,,,406/16,PIENA PROP.,AUTOBOX,0.0,20161223233307.html,53,25.0,ASTA DESERTA,143169.0,750629.0,0.0,esito-31gennaio17.pdf,,VIA AGOSTINO DE PRETIS,45.4288935,9.1503802,11,-1.0,5726.76,0.0
31 Gennaio 2017,120669.0,4,MILANO,E,True,,407/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,4,86.0,ASTA DESERTA,120669.0,750803.0,0.0,esito-31gennaio17.pdf,,VIA ENRICO DE NICOLA,45.4313576,9.154795,11,-1.0,1403.1279069767443,0.0
31 Gennaio 2017,119282.0,4,MILANO,D,True,,408/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,73,84.0,ASTA DESERTA,119282.0,751049.0,0.0,esito-31gennaio17.pdf,,VIA AGOSTINO DE PRETIS,45.4291802,9.1525005,11,-1.0,1420.0238095238096,0.0
31 Gennaio 2017,119282.0,4,MILANO,D,True,,409/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,77,84.0,ASTA DESERTA,119282.0,751090.0,0.0,esito-31gennaio17.pdf,,VIA AGOSTINO DE PRETIS,45.4292952,9.1529045,11,-1.0,1420.0238095238096,0.0
31 Gennaio 2017,119282.0,4,MILANO,D,True,,410/16,PIENA PROP.,ALLOGGIO,3.0,20161223233307.html,87,85.0,ASTA DESERTA,119282.0,751163.0,0.0,esito-31gennaio17.pdf,,VIA AGOSTINO DE PRETIS,45.4295951,9.153989500000002,11,-1.0,1403.3176470588235,0.0
31 Gennaio 2017,73899.0,5,MILANO,F,True,,411/16,DIR. DI SUP.,ALLOGGIO,3.0,20161223233307.html,4,73.0,AGGIUDICATA,73899.0,1120088.0,97000.0,esito-31gennaio17.pdf,P.A.,VIA DELLE CAMELIE,45.4539813,9.131937100000002,16,0.3126023356202384,1012.3150684931506,1328.7671232876712
31 Gennaio 2017,47124.0,FS,SESTO SAN GIOVANNI,G,False,,412/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,200,55.0,AGGIUDICATA,47124.0,2020311.0,53000.0,esito-31gennaio17.pdf,V.G.J.F.,VIA FRATELLI BANDIERA,45.5347518,9.222615200000002,6,0.1246923011628894,856.8,963.6363636363636
31 Gennaio 2017,30744.0,FH,LEGNANO,SENZA IMPIANTO,False,A,413/16,PIENA PROP.,ALLOGGIO,2.0,20161223233307.html,40,61.0,ASTA DESERTA,30744.0,2070090.0,0.0,esito-31gennaio17.pdf,,VIA PADRE REGINALDO GIULIANI,45.6057789,8.9149162,0,-1.0,504.0,0.0
