base_price,branch,city,energy_class,has_elevator,internal_id,lot_id,ownership_title,property_type,rooms,source_file,source_url,street_number,auction_result,base_price_eur,codice,final_offer_eur,source_pdf,winner,address,auction_date,surface_sqm,data_source,lat,lng,zone_id,price_disparity,base_price_per_sqm,final_base_price_eur
89060.0,UOG4,MILANO,F,False,,171/21,PIENA PROP.,ALLOGGIO,3.0,20210921043228.html,https://alermipianovendite.it/asta-alloggi-23-settembre-2021/,'17,AGGIUDICATA,89060.0,470354.0,133960.0,esito-23settembre2021.pdf,J.Z.,VIALE OMERO,23 Settembre 2021,73.0,wayback,45.4337994,9.224649,15,0.5041545025825286,1220.0,1835.0684931506848
,,,,,,171/22,,,,,,,AGGIUDICATA,93525.0,651682.0,151000.0,esito-19maggio2022.pdf,B.F.M.M.M.,MILANO VIA DEI LARICI '42,19 Maggio 2022,,pdf_only,45.4535227,9.0840158,26,0.6145415664260893,,
,,,,,,171/24,,,,,,,AGGIUDICATA,103700.0,433973.0,152800.0,esito-24ottobre2024.pdf,Y.J.,MILANO VIA LORENTEGGIO '205,24 Ottobre 2024,61.0,pdf_only,45.4463822,9.1259545,36,0.4734811957569913,1700.0,2504.9180327868853
87912.0,UOGO,CORSICO,F,True,,171/25,PIENA PROP.,ALLOGGIO,2.0,20251114050448.html,https://alermipianovendite.it/asta-alloggi-27-novembre-2025/,'42,AGGIUDICATA,87912.0,741216.0,141327.2,esito-27novembre2025.pdf,C.V.,VIALE ITALIA,27 Novembre 2025,74.0,wayback,45.4350725,9.0946307,28,0.6075985075985078,1188.0,1909.8270270270273
,,,,,,172/15,,,,,,,ASTA DESERTA,80910.0,650503.0,0.0,esito-27maggio15.pdf,,MILANO VIA DEI SALICI '59,27 Maggio 2015,,pdf_only,45.4522388,9.0801798,34,-1.0,,
,,,,,,172/16,,,,,,,AGGIUDICATA,58560.0,440106.0,63660.0,esito-30maggio16.pdf,A.A.,MILANO VIA MAC MAHON '117,30 Maggio 2016,,pdf_only,45.498293,9.151867,-1,0.08709016393442623,,
79968.0,3,MILANO,G,True,,172/17,,,3.0,20170705084616.html,http://www.alermipianovendite.it/asta-alloggi-06-luglio-2017/,3,AGGIUDICATA,79968.0,682566.0,115950.0,esito-06luglio17.pdf,V.V.,VIA UGO OJETTI,06 Luglio 2017,84.0,wayback,45.49345479999999,9.1132116,51,0.4499549819927971,952.0,1380.357142857143
,,,,,,172/18,,,,,,,AGGIUDICATA,84966.0,664669.0,126000.0,esito-26luglio18.pdf,G.M.G.S.,MILANO VIA COSTANTINO BARONI '65,26 Luglio 2018,,pdf_only,45.4062983,9.1709716,5,0.4829461196243203,,
,,,,,,172/19,,,,,,,AGGIUDICATA,89007.0,1430058.0,116000.0,esito-23maggio19.pdf,F.O.-.R.,01432019 MILANO VIA VAL DEVERO '19 B,23 Maggio 2019,,pdf_only,45.4591657,9.11084,30,0.30326828226993385,,
66000.0,UOG3,MILANO,G,True,,172/20,PIENA PROP.,ALLOGGIO,2.0,20201128101647.html,https://alermipianovendite.it/asta-alloggi-17-dicembre-2020/,'2,AGGIUDICATA,66000.0,570203.0,152010.0,esito-17dicembre2020.pdf,W.C.,VIA LUIGI CHIARELLI,17 dicembre 2020,60.0,wayback,45.4929117,9.1209517,-1,1.3031818181818182,1100.0,2533.5
73125.0,UOG3,MILANO,F,False,,172/21,PIENA PROP.,ALLOGGIO,2.0,20210921043228.html,https://alermipianovendite.it/asta-alloggi-23-settembre-2021/,'38,AGGIUDICATA,73125.0,540146.0,95700.0,esito-23settembre2021.pdf,L.D.,VIA CONSOLE MARCELLO,23 Settembre 2021,65.0,wayback,45.5023092,9.1437065,-1,0.3087179487179487,1125.0,1472.3076923076924
,,,,,,172/22,,,,,,,AGGIUDICATA,76125.0,652375.0,115000.0,esito-19maggio2022.pdf,V.O.,MILANO VIA DEGLI IPPOCASTANI '4,19 Maggio 2022,,pdf_only,45.4512643,9.0817606,-1,0.5106732348111659,,
,,,,,,172/24,,,,,,,AGGIUDICATA,119595.0,460512.0,165000.0,esito-24ottobre2024.pdf,I.M.F.A.,MILANO VIA JACOPINO DA TRADATE '9,24 Ottobre 2024,67.0,pdf_only,45.495323,9.1514356,40,0.3796563401479995,1785.0,2462.686567164179
119914.0,UOGO,CORSICO,G,True,,172/25,PIENA PROP.,ALLOGGIO,3.0,20251114050448.html,https://alermipianovendite.it/asta-alloggi-27-novembre-2025/,'36,AGGIUDICATA,119914.0,741280.0,145100.0,esito-27novembre2025.pdf,A.M.A.M.,VIALE ITALIA,27 Novembre 2025,85.0,wayback,45.43565,9.0954194,28,0.21003385759794518,1410.7529411764706,1707.0588235294117
,,,,,,173/15,,,,,,,AGGIUDICATA,53568.0,651811.0,56150.0,esito-27maggio15.pdf,B.S.,MILANO VIA DEI LARICI '21,27 Maggio 2015,,pdf_only,45.4534363,9.082582,26,0.04820041816009558,,
,,,,,,173/16,,,,,,,AGGIUDICATA,50112.0,450048.0,60500.0,esito-30maggio16.pdf,T.G.S.,MILANO VIA GIOVANNI AMBROGIO DE PREDIS '11,30 Maggio 2016,,pdf_only,45.4962095,9.152778,40,0.2072956577266922,,
89280.0,3,MILANO,G,True,,173/17,,,4.0,20170705084616.html,http://www.alermipianovendite.it/asta-alloggi-06-luglio-2017/,93,AGGIUDICATA,89280.0,690016.0,96000.0,esito-06luglio17.pdf,H.S.-.R.,VIA ALESSANDRO LITTA MODIGNANI,06 Luglio 2017,100.0,wayback,45.52086180000001,9.1532206,33,0.07526881720430108,892.8,960.0
,,,,,,173/18,,,,,,,AGGIUDICATA,66640.0,666413.0,110950.0,esito-26luglio18.pdf,H.M.M.-.M.R.,MILANO VIA MICHELE SAPONARO '24,26 Luglio 2018,,pdf_only,45.408712,9.1736211,5,0.6649159663865546,,
,,,,,,173/19,,,,,,,AGGIUDICATA,47923.0,2040071.0,60000.0,esito-23maggio19.pdf,A.E.H.S.,SESTO SAN GIOVANNI VIALE TOMMASO EDISON '446,23 Maggio 2019,,pdf_only,45.5245466,9.2317914,13,0.2520084301900966,,
70560.0,UOG3,MILANO,G,True,A,173/20,PIENA PROP.,ALLOGGIO,2.0,20201128101647.html,https://alermipianovendite.it/asta-alloggi-17-dicembre-2020/,'4,AGGIUDICATA,70560.0,620231.0,85110.0,esito-17dicembre2020.pdf,G.C.G.,VIA CONCILIO VATICANO II,17 dicembre 2020,72.0,wayback,45.5121099,9.1466173,38,0.20620748299319727,980.0,1182.0833333333333
92438.0,UOG2,MILANO,G,True,,173/21,PIENA PROP.,ALLOGGIO,3.0,20210921043228.html,https://alermipianovendite.it/asta-alloggi-23-settembre-2021/,'6,AGGIUDICATA,92438.0,652317.0,146000.0,esito-23settembre2021.pdf,E.M.R.A.,VIA DEGLI IPPOCASTANI,23 Settembre 2021,85.0,wayback,45.4523281,9.084994,26,0.5794370280620524,1087.5058823529412,1717.6470588235295
,,,,,,173/22,,,,,,,AGGIUDICATA,96800.0,666474.0,192000.0,esito-19maggio2022.pdf,G.M.W.A.,MILANO VIA MICHELE SAPONARO '24,19 Maggio 2022,,pdf_only,45.408712,9.1736211,5,0.9834710743801653,,
,,,,,,173/24,,,,,,,AGGIUDICATA,127181.0,470064.0,166590.0,esito-24ottobre2024.pdf,H.T.,MILANO VIA NICOLO' BARABINO '3,24 Ottobre 2024,63.0,pdf_only,45.4344527,9.2238967,15,0.3098654673260943,2018.7460317460318,2644.285714285714
146718.0,UOGO,CORSICO,C,True,,173/25,PIENA PROP.,ALLOGGIO,4.0,20251114050448.html,https://alermipianovendite.it/asta-alloggi-27-novembre-2025/,'20,AGGIUDICATA,146718.0,741863.0,191100.0,esito-27novembre2025.pdf,E.S.T.,VIA MARZABOTTO,27 Novembre 2025,104.0,wayback,45.4390515,9.0962572,29,0.30249867091972354,1410.75,1837.5
,,,,,,174/15,,,,,,,ASTA DESERTA,79968.0,663815.0,0.0,esito-27maggio15.pdf,,MILANO VIA COSTANTINO BARONI '75,27 Maggio 2015,,pdf_only,45.4056804,9.1703255,5,-1.0,,
,,,,,,174/16,,,,,,,ASTA DESERTA,71712.0,500222.0,0.0,esito-30maggio16.pdf,,MILANO VIA ORBETELLO '4,30 Maggio 2016,,pdf_only,45.5021152,9.246326,14,-1.0,,
65772.0,3,MILANO,G,True,,174/17,,,3.0,20170705084616.html,http://www.alermipianovendite.it/asta-alloggi-06-luglio-2017/,47,AGGIUDICATA,65772.0,701000.0,75800.0,esito-06luglio17.pdf,A.F.-.L.,VIA FILIPPO DE PISIS,06 Luglio 2017,75.0,wayback,45.51178059999999,9.1443638,-1,0.15246609499483063,876.96,1010.6666666666666
,,,,,,174/18,,,,,,,ASTA DESERTA,90173.0,672679.0,0.0,esito-26luglio18.pdf,,ROZZANO VIA BETULLE '4,26 Luglio 2018,,pdf_only,45.3810227,9.1575152,4,-1.0,,
,,,,,,174/19,,,,,,,ASTA DESERTA,44800.0,2070076.0,0.0,esito-23maggio19.pdf,,LEGNANO VIA PADRE REGINALDO GIULIANI '40,23 Maggio 2019,,pdf_only,45.6053381,8.914986,8,-1.0,,
66640.0,UOG3,MILANO,F,True,B,174/20,PIENA PROP.,ALLOGGIO,2.0,20201128101647.html,https://alermipianovendite.it/asta-alloggi-17-dicembre-2020/,'4,AGGIUDICATA,66640.0,620301.0,72500.0,esito-17dicembre2020.pdf,R.K.R.B.,VIA CONCILIO VATICANO II,17 dicembre 2020,68.0,wayback,45.5121099,9.1466173,38,0.08793517406962785,980.0,1066.1764705882354
72765.0,UOG1,MILANO,G,True,,174/21,PIENA PROP.,ALLOGGIO,3.0,20210921043228.html,https://alermipianovendite.it/asta-alloggi-23-settembre-2021/,'32,AGGIUDICATA,72765.0,750111.0,116360.0,esito-23settembre2021.pdf,K.M.N.M.K.,VIA ENRICO DE NICOLA,23 Settembre 2021,63.0,wayback,45.4306591,9.1575863,20,0.5991204562633135,1155.0,1846.984126984127
,,,,,,174/22,,,,,,,AGGIUDICATA,99440.0,667474.0,138932.5,esito-19maggio2022.pdf,M.Z.,MILANO VIA MICHELE SAPONARO '38,19 Maggio 2022,,pdf_only,45.4060826,9.1729861,5,0.39714903459372486,,
,,,,,,174/24,,,,,,,AGGIUDICATA,105400.0,500548.0,161106.0,esito-24ottobre2024.pdf,M.R.,MILANO VIA ORBETELLO '8,24 Ottobre 2024,62.0,pdf_only,45.5014062,9.2472867,14,0.5285199240986718,1700.0,2598.483870967742
153772.0,UOGO,CORSICO,F,True,,174/25,PIENA PROP.,ALLOGGIO,4.0,20251114050448.html,https://alermipianovendite.it/asta-alloggi-27-novembre-2025/,'8,AGGIUDICATA,153772.0,742021.0,188000.0,esito-27novembre2025.pdf,M.M.,VIA BENVENUTO CELLINI,27 Novembre 2025,109.0,wayback,45.43547359999999,9.0938989,28,0.22258928803683375,1410.7522935779816,1724.7706422018348
,,,,,,175/15,,,,,,,AGGIUDICATA,79680.0,680130.0,136960.0,esito-27maggio15.pdf,A.S.,MILANO VIA UGO OJETTI '38,27 Maggio 2015,,pdf_only,45.4947877,9.1119859,-1,0.7188755020080321,,
,,,,,,175/16,,,,,,,AGGIUDICATA,69984.0,500321.0,79105.0,esito-30maggio16.pdf,W.F.,MILANO VIA NARNI '1,30 Maggio 2016,,pdf_only,45.5032772,9.2460118,14,0.13032978966620942,,
63784.0,3,MILANO,G,True,,175/17,,,2.0,20170705084616.html,http://www.alermipianovendite.it/asta-alloggi-06-luglio-2017/,9,AGGIUDICATA,63784.0,720426.0,83880.0,esito-06luglio17.pdf,P.V.G.,VIA ENRICO FALCK,06 Luglio 2017,67.0,wayback,45.4982919,9.1049171,51,0.31506333876834314,952.0,1251.9402985074628
,,,,,,175/18,,,,,,,ASTA NULLA,75888.0,673859.0,0.0,esito-26luglio18.pdf,,ROZZANO VIA LILLA' '3 A,26 Luglio 2018,,pdf_only,45.3806739,9.1585955,4,-1.0,,
,,,,,,175/19,,,,,,,AGGIUDICATA,58915.0,3180012.0,73150.0,esito-23maggio19.pdf,I.E.,COLOGNO MONZESE VIALE LIGURIA '52,23 Maggio 2019,,pdf_only,45.5251689,9.2684184,-1,0.2416192820164644,,
78100.0,UOG3,MILANO,G,True,,175/20,PIENA PROP.,ALLOGGIO,2.0,20201128101647.html,https://alermipianovendite.it/asta-alloggi-17-dicembre-2020/,'23,AGGIUDICATA,78100.0,720075.0,149000.0,esito-17dicembre2020.pdf,B.M.,VIA APPENNINI,17 dicembre 2020,71.0,wayback,45.5009068,9.1062532,50,0.9078104993597952,1100.0,2098.5915492957747
102795.0,UOG1,MILANO,G,True,,175/21,PIENA PROP.,ALLOGGIO,3.0,20210921043228.html,https://alermipianovendite.it/asta-alloggi-23-settembre-2021/,'1,AGGIUDICATA,102795.0,750214.0,157000.0,esito-23settembre2021.pdf,S.F.N.H.,VIA AGOSTINO DE PRETIS,23 Settembre 2021,88.0,wayback,45.4318665,9.153686100000002,20,0.5273116396711902,1168.125,1784.090909090909
,,,,,,175/22,,,,,,,AGGIUDICATA,114750.0,690060.0,190000.0,esito-19maggio2022.pdf,H.S.,MILANO VIA ALESSANDRO LITTA MODIGNANI '91,19 Maggio 2022,,pdf_only,45.5237174,9.1646008,-1,0.6557734204793029,,
,,,,,,175/24,,,,,,,AGGIUDICATA,94350.0,510900.0,120899.0,esito-24ottobre2024.pdf,L.J.-.L.Q.,MILANO PIAZZA CARDINALE PIETRO GASPARRI '4,24 Ottobre 2024,60.0,pdf_only,45.5261694,9.1611954,49,0.2813884472708002,1572.5,2014.9833333333333
126564.0,UOGE,SESTO SAN GIOVANNI,F,False,,175/25,PIENA PROP.,ALLOGGIO,2.0,20251114050448.html,https://alermipianovendite.it/asta-alloggi-27-novembre-2025/,'109,AGGIUDICATA,126564.0,2370099.0,151000.0,esito-27novembre2025.pdf,T.D.,VIA GIACOMO LEOPARDI,27 Novembre 2025,73.0,wayback,45.5383865,9.2248829,-1,0.1930722796371796,1733.7534246575342,2068.4931506849316
,,,,,,176/15,,,,,,,AGGIUDICATA,52751.0,700057.0,53700.51,esito-27maggio15.pdf,C.T.,MILANO VIA ARTURO GRAF '18,27 Maggio 2015,,pdf_only,45.5127029,9.1389787,45,0.01799984834410726,,
,,,,,,176/16,,,,,,,AGGIUDICATA,70848.0,500445.0,85000.0,esito-30maggio16.pdf,N.M.-.M.,MILANO VIA BRA' '1,30 Maggio 2016,,pdf_only,45.5026585,9.2470495,14,0.19975158084914182,,
80920.0,3,MILANO,G,True,,176/17,,,3.0,20170705084616.html,http://www.alermipianovendite.it/asta-alloggi-06-luglio-2017/,21,ASTA DESERTA,80920.0,720581.0,0.0,esito-06luglio17.pdf,,VIA ENRICO FALCK,06 Luglio 2017,85.0,wayback,45.49776920000001,9.1039101,51,-1.0,952.0,0.0
,,,,,,176/18,,,,,,,ASTA DESERTA,75888.0,673867.0,0.0,esito-26luglio18.pdf,,ROZZANO VIA LILLA' '3 B,26 Luglio 2018,,pdf_only,45.3779518,9.1562801,4,-1.0,,
,,,,,,176/19,,,,,,,ASTA DESERTA,49056.0,3230051.0,0.0,esito-23maggio19.pdf,,LEGNANO VIA GABRIO CASATI '5,23 Maggio 2019,,pdf_only,45.5956142,8.8957645,-1,-1.0,,
92400.0,UOG3,MILANO,G,True,,176/20,PIENA PROP.,ALLOGGIO,3.0,20201128101647.html,https://alermipianovendite.it/asta-alloggi-17-dicembre-2020/,'9,AGGIUDICATA,92400.0,720220.0,166000.0,esito-17dicembre2020.pdf,P.M.,VIA APPENNINI,17 dicembre 2020,84.0,wayback,45.500437,9.1065641,50,0.7965367965367965,1100.0,1976.1904761904761
98175.0,UOG1,MILANO,F,True,,176/21,PIENA PROP.,ALLOGGIO,3.0,20210921043228.html,https://alermipianovendite.it/asta-alloggi-23-settembre-2021/,'99,AGGIUDICATA,98175.0,750370.0,161000.0,esito-23settembre2021.pdf,N.K.B.S.,VIA AGOSTINO DE PRETIS,23 Settembre 2021,85.0,wayback,45.4297382,9.1555518,20,0.6399286987522281,1155.0,1894.1176470588234
,,,,,,176/22,,,,,,,AGGIUDICATA,34875.0,695999.0,65800.0,esito-19maggio2022.pdf,J.Y.,MILANO VIA ALESSANDRO LITTA MODIGNANI '85A,19 Maggio 2022,,pdf_only,45.5237174,9.1646008,-1,0.8867383512544803,,
,,,,,,176/24,,,,,,,AGGIUDICATA,105315.0,540038.0,130029.9,esito-24ottobre2024.pdf,H.J.,MILANO VIA CONSOLE MARCELLO '36,24 Ottobre 2024,59.0,pdf_only,45.5018711,9.1444674,-1,0.23467597208374869,1785.0,2203.8966101694914
119629.0,UOGE,SESTO SAN GIOVANNI,G,False,,176/25,PIENA PROP.,ALLOGGIO,2.0,20251114050448.html,https://alermipianovendite.it/asta-alloggi-27-novembre-2025/,'317,AGGIUDICATA,119629.0,2380103.0,151000.0,esito-27novembre2025.pdf,M.A.,VIA GIUSEPPE ROVANI,27 Novembre 2025,69.0,wayback,45.5355122,9.221329,19,0.26223574551321166,1733.7536231884058,2188.4057971014495
,,,,,,177/15,,,,,,,ASTA DESERTA,52751.0,700805.0,0.0,esito-27maggio15.pdf,,MILANO VIA FILIPPO DE PISIS '27,27 Maggio 2015,,pdf_only,45.5114989,9.1392424,44,-1.0,,
,,,,,,177/16,,,,,,,AGGIUDICATA,76626.0,551185.0,86000.0,esito-30maggio16.pdf,M.T.,MILANO VIA ORESTE SALOMONE '91 A,30 Maggio 2016,,pdf_only,45.4453703,9.2414046,24,0.122334455667789,,
67592.0,3,MILANO,G,True,,177/17,,,2.0,20170705084616.html,http://www.alermipianovendite.it/asta-alloggi-06-luglio-2017/,41,AGGIUDICATA,67592.0,721924.0,85100.0,esito-06luglio17.pdf,A.B.,VIA APPENNINI,06 Luglio 2017,71.0,wayback,45.5017577,9.1062074,50,0.25902473665522546,952.0,1198.5915492957747
,,,,,,177/18,,,,,,,AGGIUDICATA,56794.0,700920.0,72100.0,esito-26luglio18.pdf,A.N.G.A.,MILANO VIA FILIPPO DE PISIS '41,26 Luglio 2018,,pdf_only,45.5114989,9.1392424,44,0.2695002993273937,,
,,,,,,177/19,,,,,,,ASTA DESERTA,60586.0,3440007.0,0.0,esito-23maggio19.pdf,,NERVIANO VIALE JOHN FITZGERALD KENNEDY '45,23 Maggio 2019,,pdf_only,45.5513695,8.9609169,-1,-1.0,,
75900.0,UOG3,MILANO,G,True,,177/20,PIENA PROP.,ALLOGGIO,2.0,20201128101647.html,https://alermipianovendite.it/asta-alloggi-17-dicembre-2020/,'82,AGGIUDICATA,75900.0,721348.0,122168.0,esito-17dicembre2020.pdf,Z.S.,VIA FRANCESCO CILEA,17 dicembre 2020,69.0,wayback,45.4970411,9.1027049,51,0.6095915678524374,1100.0,1770.5507246376812
113175.0,UOG1,MILANO,F,True,,177/21,PIENA PROP.,ALLOGGIO,3.0,20210921043228.html,https://alermipianovendite.it/asta-alloggi-23-settembre-2021/,'51,AGGIUDICATA,113175.0,750613.0,158100.0,esito-23settembre2021.pdf,S.M.M.A.,VIA AGOSTINO DE PRETIS,23 Settembre 2021,85.0,wayback,45.4289176,9.1502722,20,0.39695162359178265,1331.4705882352941,1860.0
,,,,,,177/22,,,,,,,AGGIUDICATA,82656.0,700087.0,145550.0,esito-19maggio2022.pdf,N.H.,MILANO VIA ARTURO GRAF '22,19 Maggio 2022,,pdf_only,45.5128251,9.1401627,47,0.7609126984126984,,
,,,,,,177/24,,,,,,,AGGIUDICATA,133191.0,550111.0,183666.0,esito-24ottobre2024.pdf,M.A.E.-.H.G.,MILANO VIALE UNGHERIA '21.2,24 Ottobre 2024,74.0,pdf_only,45.4455801,9.2417116,24,0.37896704732301734,1799.8783783783783,2481.972972972973
90640.0,UOGO,PIEVE EMANUELE,G,True,,177/25,PIENA PROP.,ALLOGGIO,3.0,20251114050448.html,https://alermipianovendite.it/asta-alloggi-27-novembre-2025/,'12,AGGIUDICATA,90640.0,9030422.0,127000.0,esito-27novembre2025.pdf,C.P.V.D.Z.S.L.,VIA GIOACCHINO ROSSINI,27 Novembre 2025,103.0,wayback,45.3425941,9.195323,1,0.40114739629302737,880.0,1233.009708737864
,,,,,,178/15,,,,,,,AGGIUDICATA,65280.0,720398.0,86000.0,esito-27maggio15.pdf,V.A.-.P.N.,MILANO VIA ENRICO FALCK '11,27 Maggio 2015,,pdf_only,45.4983511,9.1047205,51,0.3174019607843137,,
,,,,,,178/16,,,,,,,AGGIUDICATA,74844.0,551194.0,89975.0,esito-30maggio16.pdf,C.I.,MILANO VIA ORESTE SALOMONE '91 B,30 Maggio 2016,,pdf_only,45.4471527,9.2414292,-1,0.2021671743893966,,
73304.0,3,MILANO,F,True,,178/17,,,2.0,20170705084616.html,http://www.alermipianovendite.it/asta-alloggi-06-luglio-2017/,152,AGGIUDICATA,73304.0,722124.0,92700.0,esito-06luglio17.pdf,Z.P.,VIA FRANCESCO CILEA,06 Luglio 2017,77.0,wayback,45.5014107,9.0950693,16,0.2645967477900251,952.0,1203.8961038961038
,,,,,,178/18,,,,,,,AGGIUDICATA,66816.0,701074.0,103888.0,esito-26luglio18.pdf,C.B.F.,MILANO VIA FILIPPO DE PISIS '55,26 Luglio 2018,,pdf_only,45.5115411,9.1413017,46,0.5548371647509579,,
,,,,,,178/19,,,,,,,AGGIUDICATA,60032.0,5370001.0,68700.0,esito-23maggio19.pdf,A.F.I.,CUSANO MILANINO VIA ISONZO '22,23 Maggio 2019,,pdf_only,45.5521929,9.1760551,-1,0.14438965884861407,,
76073.0,UOG1,MILANO,G,True,,178/20,PIENA PROP.,ALLOGGIO,3.0,20201128101647.html,https://alermipianovendite.it/asta-alloggi-17-dicembre-2020/,'103,AGGIUDICATA,76073.0,750412.0,80000.0,esito-17dicembre2020.pdf,G.A.,VIA AGOSTINO DE PRETIS,17 dicembre 2020,63.0,wayback,45.4297307,9.1559817,20,0.05162146885228662,1207.5079365079366,1269.8412698412699
50400.0,UOGR,LEGNANO,E,False,,178/21,PIENA PROP.,ALLOGGIO,2.0,20210921043228.html,https://alermipianovendite.it/asta-alloggi-23-settembre-2021/,'42,ASTA DESERTA,50400.0,2070037.0,0.0,esito-23settembre2021.pdf,,VIA PADRE REGINALDO GIULIANI,23 Settembre 2021,72.0,wayback,45.6061966,8.914538799999999,7,-1.0,700.0,0.0
,,,,,,178/22,,,,,,,AGGIUDICATA,84672.0,700553.0,147500.0,esito-19maggio2022.pdf,N.G.A.H.,MILANO VIA ARTURO GRAF '62,19 Maggio 2022,,pdf_only,45.5128251,9.1401627,47,0.7420162509448224,,
,,,,,,178/24,,,,,,,AGGIUDICATA,158389.0,551198.0,186700.0,esito-24ottobre2024.pdf,H.M.,MILANO VIA ORESTE SALOMONE '91,24 Ottobre 2024,88.0,pdf_only,45.4449336,9.2415279,24,0.17874347334726529,1799.875,2121.590909090909
87780.0,UOGO,PIEVE EMANUELE,E,True,,178/25,PIENA PROP.,ALLOGGIO,3.0,20251114050448.html,https://alermipianovendite.it/asta-alloggi-27-novembre-2025/,'15,AGGIUDICATA,87780.0,9030635.0,135000.0,esito-27novembre2025.pdf,M.P.A.S.,VIA GIUSEPPE VERDI,27 Novembre 2025,84.0,wayback,45.3408094,9.1990027,1,0.5379357484620643,1045.0,1607.142857142857
,,,,,,179/15,,,,,,,AGGIUDICATA,89280.0,722433.0,115550.0,esito-27maggio15.pdf,S.A.-.P.D.,MILANO VIA FRANCESCO CILEA '122,27 Maggio 2015,,pdf_only,45.5018782,9.0951231,16,0.29424283154121866,,
,,,,,,179/16,,,,,,,ASTA DESERTA,60833.0,620300.0,0.0,esito-30maggio16.pdf,,MILANO VIA CONCILIO VATICANO II '4,30 Maggio 2016,,pdf_only,45.5127581,9.1475663,38,-1.0,,
82824.0,3,MILANO,G,True,,179/17,,,3.0,20170705084616.html,http://www.alermipianovendite.it/asta-alloggi-06-luglio-2017/,43,AGGIUDICATA,82824.0,722622.0,87100.0,esito-06luglio17.pdf,D.L.L.,VIA GIACOMO QUARENGHI,06 Luglio 2017,87.0,wayback,45.4988765,9.1102546,-1,0.05162754757075244,952.0,1001.1494252873563
,,,,,,179/18,,,,,,,AGGIUDICATA,100062.0,720991.0,185800.0,esito-26luglio18.pdf,H.J.,MILANO VIA FRANCESCO CILEA '10,26 Luglio 2018,,pdf_only,45.4969681,9.105873,51,0.8568487537726609,,
,,,,,,179/19,,,,,,,ASTA DESERTA,30355.0,25100002.0,0.0,esito-23maggio19.pdf,,CASTANO PRIMO VIA SANT'AMBROGIO '3,23 Maggio 2019,,pdf_only,45.561962,8.7734715,-1,-1.0,,
74865.0,UOG1,MILANO,G,True,,179/20,PIENA PROP.,ALLOGGIO,3.0,20201128101647.html,https://alermipianovendite.it/asta-alloggi-17-dicembre-2020/,'105,AGGIUDICATA,74865.0,750427.0,97133.0,esito-17dicembre2020.pdf,C.N.,VIA AGOSTINO DE PRETIS,17 dicembre 2020,62.0,wayback,45.4297237,9.156373,20,0.29744206237894877,1207.5,1566.6612903225807
57155.0,UOGS,CASSANO D'ADDA,E,False,,179/21,PIENA PROP.,ALLOGGIO,3.0,20210921043228.html,https://alermipianovendite.it/asta-alloggi-23-settembre-2021/,'37,ASTA DESERTA,57155.0,5450196.0,0.0,esito-23settembre2021.pdf,,VIA LEONARDO DA VINCI,23 Settembre 2021,71.0,wayback,45.52480629999999,9.5116174,0,-1.0,805.0,0.0
,,,,,,179/22,,,,,,,AGGIUDICATA,81648.0,700818.0,145000.0,esito-19maggio2022.pdf,F.R.T.N.,MILANO VIA FILIPPO DE PISIS '29,19 Maggio 2022,,pdf_only,45.5114265,9.1414782,46,0.7759161277679796,,
,,,,,,179/24,,,,,,,AGGIUDICATA,149390.0,551504.0,164300.0,esito-24ottobre2024.pdf,M.M.M.,MILANO VIALE UNGHERIA '4,24 Ottobre 2024,83.0,pdf_only,45.4455094,9.2429598,24,0.09980587723408528,1799.879518072289,1979.5180722891566
87723.0,UOGO,LEGNANO,F,True,,179/25,PIENA PROP.,ALLOGGIO,4.0,20251114050448.html,https://alermipianovendite.it/asta-alloggi-27-novembre-2025/,'135,AGGIUDICATA,87723.0,70000012.0,96444.0,esito-27novembre2025.pdf,P.C.J.L.,VIA PADRE SECCHI,27 Novembre 2025,114.0,wayback,45.6015468,8.940325,-1,0.09941520467836257,769.5,846.0
,,,,,,180/15,,,,,,,ASTA DESERTA,64109.0,741287.0,0.0,esito-27maggio15.pdf,,CORSICO VIALE ITALIA '34,27 Maggio 2015,,pdf_only,45.4358885,9.0982787,-1,-1.0,,
,,,,,,180/16,,,,,,,AGGIUDICATA,79682.0,620944.0,83220.0,esito-30maggio16.pdf,M.J.B.,MILANO VIA CONCILIO VATICANO II '6,30 Maggio 2016,,pdf_only,45.5127581,9.1475663,38,0.044401495946386885,,
71424.0,4,MILANO,D,True,,180/17,,,3.0,20170705084616.html,http://www.alermipianovendite.it/asta-alloggi-06-luglio-2017/,73,ASTA DESERTA,71424.0,751063.0,0.0,esito-06luglio17.pdf,,VIA AGOSTINO DE PRETIS,06 Luglio 2017,62.0,wayback,45.4291802,9.1525005,20,-1.0,1152.0,0.0
,,,,,,180/18,,,,,,,AGGIUDICATA,80784.0,721916.0,142880.0,esito-26luglio18.pdf,F.G.C.M.,MILANO VIA APPENNINI '43,26 Luglio 2018,,pdf_only,45.5019707,9.1063405,50,0.7686670627847099,,
,,,,,,180/19,,,,,,,ASTA DESERTA,114912.0,70450012.0,0.0,esito-23maggio19.pdf,,GORGONZOLA VIA ENRICO MATTEI '52,23 Maggio 2019,,pdf_only,45.5277207,9.3901546,2,-1.0,,
